feature	ERR2508876	ERR2508877	ERR2508878	ERR2508879	ERR2508880	ERR2508881	ERR2508882	ERR2508883	ERR2508884	ERR2508885	ERR2508886	ERR2508887	ERR2508888	ERR2508889	ERR2508890	ERR2508891	ERR2508892	ERR2508893	ERR2508894	ERR2508895	ERR2508896	ERR2508897	ERR2508898	ERR2508899	ERR2508900	ERR2508901	ERR2508902	ERR2508903	ERR2508904	ERR2508905	ERR2508906	ERR2508907	ERR2508908	ERR2508909	ERR2508910	ERR2508911	ERR2508912	ERR2508913	ERR2508914	ERR2508915	ERR2508916	ERR2508917	ERR2508918	ERR2508919	ERR2508920	ERR2508921	ERR2508922	ERR2508923	ERR2508924	ERR2508925	ERR2508926	ERR2508927	ERR2508928	ERR2508929	ERR2508930	ERR2508931	ERR2508932	ERR2508933	ERR2508934	ERR2508935	ERR2508936	ERR2508937	ERR2508938	ERR2508939	ERR2508940	ERR2508941	ERR2508942	ERR2508943	ERR2508944	ERR2508945	ERR2508946	ERR2508947	ERR2508948	ERR2508949	ERR2508950	ERR2508951	ERR2508952	ERR2508953	ERR2508954	ERR2508955	ERR2508956	ERR2508957	ERR2508958	ERR2508959	ERR2508960	ERR2508961	ERR2508962	ERR2508963	ERR2508964	ERR2508965	ERR2508966	ERR2508967	ERR2508968	ERR2508969	ERR2508970	ERR2508971	ERR2508972
ko:K11563	NA	NA	NA	NA	NA	0.40191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11584	2.96921	4.08005	4.13905	3.12254	0.33076	NA	NA	NA	NA	1.42499	1.6665	2.00331	1.16364	5.75661	4.44511	6.47687	4.13743	3.28508	4.08764	5.04496	4.65632	0.12037	3.40367	3.41151	2.59331	2.18212	2.72328	2.98293	2.02704	5.18794	3.75704	5.43996	4.38327	3.82977	5.85749	4.58882	3.63198	2.46085	3.60068	1.00916	3.42108	4.08228	4.83587	1.31662	0.58024	0.99905	0.84048	0.38292	0.23979	0.48129	0.10347	0.05162	NA	5.58201	5.73247	5.11333	6.17431	2.18229	2.17281	3.02986	2.23194	3.43889	0.29025	2.02662	1.1536	2.53388	1.18409	4.11301	4.31796	3.14396	3.70397	1.94469	1.76465	1.78257	6.60517	6.3046	3.98532	5.5079	3.28095	3.85066	3.27713	5.61708	1.74114	1.68291	1.72659	0.3877	6.29196	7.64289	7.69561	4.13468	1.43385	2.32193	1.87248	0.09262	5.88236	7.85748	1.84231
ko:K11600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.45388	0.2635	0.52913	1.05452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57303	NA	NA	NA	0.60308	0.26811	NA	1.92687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.59279	6.19577	6.34359	7.65138	6.32991	8.35889	6.9628	6.1768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49988	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11604	9.43031	10.37027	16.23278	3.94932	0.57238	0.35611	NA	1.73804	NA	NA	NA	NA	NA	13.73672	10.6037	13.53774	5.35351	6.59903	1.98585	7.44248	8.30201	0.73151	1.3524	NA	0.84725	0.49769	1.74381	6.64407	6.06636	1.66007	2.50102	1.3436	3.52817	5.01926	3.5107	3.5488	NA	2.03809	3.09267	NA	5.42875	3.22226	6.29573	2.70427	NA	NA	NA	NA	0.58558	NA	0.19446	0.52088	NA	6.1011	6.56041	10.30153	9.70685	1.63591	4.99063	2.13347	7.9244	6.2688	3.82662	2.58632	2.01303	0.29806	1.31726	5.80856	4.4166	5.10829	3.6925	1.00505	1.4019	0.22141	1.49144	1.13942	1.14036	0.41718	1.50459	2.14424	4.09034	0.83203	2.26533	NA	0.8919	NA	0.08443	0.3912	0.78098	NA	NA	NA	NA	NA	8.59984	8.13178	0.33951
ko:K11605	NA	NA	NA	NA	1.60105	1.43015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55198	NA	2.44614	1.19931	NA	NA	2.22126	4.6982	NA	0.28374	2.67731	1.08119	3.36394	0.40717	NA	NA	0.42389	3.00518	0.35237	0.74454	1.87481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36524	1.40902	2.16373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68697	NA	0.46606	NA	NA	NA	NA	NA	1.07184	NA	0.73689	NA	3.81613	0.72687	0.87251	3.014	NA	NA	NA	0.58096	NA	NA	0.57935	1.18814	NA	0.58617	NA	0.43617	NA	NA
ko:K11606	10.19914	11.49983	8.08416	2.98917	1.73797	0.17967	1.72201	1.47355	NA	NA	0.05872	0.73954	0.04342	10.75684	8.8008	13.0549	5.90206	11.68698	7.54291	8.01639	11.44487	0.61038	NA	NA	NA	NA	0.23344	NA	NA	0.80232	1.35607	6.32282	3.12245	5.96975	8.60518	3.33903	0.87981	2.6392	1.19546	1.54682	4.36876	5.78975	2.66919	6.67252	1.01441	0.3472	0.21345	0.08654	NA	0.48214	0.68678	0.04356	NA	1.89417	1.31518	0.10525	0.50285	NA	1.21036	0.28981	1.607	0.76821	0.04532	NA	NA	NA	NA	0.534	NA	NA	NA	0.8979	0.63726	NA	2.1827	0.45092	0.47019	0.15656	0.15156	2.65655	4.71252	NA	0.86972	0.85294	0.77866	NA	0.21649	NA	0.1622	0.18891	0.34101	0.12147	0.60367	0.11291	8.31201	5.44466	3.29952
ko:K11607	7.58536	4.63671	5.09757	2.21082	2.44177	3.2607	1.48965	6.77261	1.27101	NA	NA	NA	NA	2.49582	4.50009	7.68079	5.16131	2.74493	5.5899	5.87468	3.88751	NA	2.92146	1.20823	2.2238	1.00761	1.03339	0.17678	0.2247	0.92079	NA	2.55533	4.81749	3.11149	9.28782	4.63095	5.51884	2.80738	4.1996	1.06068	5.98793	7.36791	3.40853	3.22236	3.24902	0.40025	NA	0.57528	2.19196	0.54526	1.85411	0.57941	NA	9.02263	5.10083	6.31205	4.62758	0.84337	1.64475	5.63934	3.67472	2.05552	0.90938	0.17646	1.28704	0.79497	1.86767	NA	1.9442	NA	NA	0.28411	0.13577	NA	NA	0.90586	0.63539	NA	NA	2.89928	5.11166	4.49377	2.68502	NA	0.53482	0.19617	NA	0.2674	NA	NA	NA	0.52095	0.31946	NA	5.83353	7.19058	1.10816
ko:K11614	11.00516	7.06012	8.84632	2.93936	5.39034	5.52555	5.10011	7.23248	2.59662	6.92215	6.32635	7.16081	11.12925	1.63604	0.65352	2.53831	1.90414	2.64765	3.3166	3.87	2.54498	0.02232	2.71496	2.9531	1.38894	4.74207	4.88991	1.97213	4.95328	13.5275	12.38534	14.2268	14.9987	24.19959	15.12573	19.62317	14.6501	7.12903	11.34997	3.22996	13.89125	10.40407	14.13143	13.1713	3.14459	2.97259	4.88464	4.21208	3.94716	4.12768	4.7296	5.46166	NA	7.91669	9.28961	8.53654	8.69588	1.10059	8.30081	12.14252	7.99522	9.5411	1.76857	3.07012	5.70922	4.41553	1.93826	6.27389	4.45711	4.97356	3.71854	2.78986	1.77127	2.90159	0.78459	2.21691	0.8248	1.27896	0.87302	10.56207	4.06047	5.09957	3.23953	6.36117	9.69981	1.9499	16.4647	10.42325	15.81957	1.84178	14.59629	17.65775	19.01723	4.30054	13.61889	15.91499	2.25984
ko:K11615	23.66423	9.43761	16.31567	8.53125	23.18275	25.27211	15.70762	25.0114	11.06475	8.54692	16.23155	7.30279	10.79965	7.69166	7.68217	5.35544	7.3035	9.77275	9.91681	14.71011	15.25581	1.17243	14.44877	19.56024	11.02772	23.50146	20.87289	9.55557	16.88447	13.67897	18.59622	14.25733	15.61527	13.99953	12.24431	12.79971	9.06822	15.78221	22.34452	3.84915	15.8678	5.97801	16.14631	5.54853	13.7376	6.89308	11.21325	4.76467	10.23029	8.58976	17.94381	11.0506	NA	16.80551	17.01687	15.87349	12.54044	2.87665	15.91603	9.96492	18.79059	17.52645	4.08542	10.82995	9.30139	15.07273	8.0411	12.1835	11.08113	15.12327	8.2129	12.25047	18.1859	7.42493	5.03216	12.33812	11.53279	6.70831	2.05351	5.88401	3.60149	3.14404	2.78294	5.97726	5.54978	0.1802	10.53545	5.54827	12.08878	2.50914	9.71983	10.85933	11.90846	3.01524	12.64899	11.66308	1.51327
ko:K11616	18.86993	18.55052	14.81368	10.05927	5.15246	6.5201	8.37504	7.77569	6.65271	6.83953	5.91995	7.18539	6.96484	13.7879	13.14491	13.44168	10.8921	11.20617	14.7807	18.98047	13.24767	2.28427	26.00946	34.08735	19.51421	32.1914	75.84241	60.89715	75.50096	2.47101	3.03365	2.48497	3.03648	4.9402	9.34058	5.37295	6.79338	8.14819	11.29098	3.21897	11.05583	19.09389	19.68653	11.65437	4.36171	1.10839	4.56445	4.12022	4.9638	8.60796	9.88577	9.87506	NA	2.47528	3.76004	2.66991	9.00162	0.68204	2.7982	3.84886	1.31882	6.26737	2.09747	7.5323	3.09253	3.7538	3.40844	2.56638	2.15828	4.19546	5.34083	2.16754	4.72687	6.15201	2.92145	3.40622	1.79696	5.24991	2.81487	12.99953	14.94142	10.27783	8.01239	7.40724	13.58865	4.2324	6.69047	3.43993	1.77422	2.7513	2.55489	10.08337	2.8336	0.04626	14.04371	12.10833	3.49083
ko:K11617	1.07539	0.99632	NA	0.37844	3.94152	5.93038	6.19648	6.67862	1.10765	NA	0.37047	1.48271	0.72387	1.20181	1.78112	NA	1.58919	4.10905	NA	2.37737	0.38388	0.73815	0.76928	NA	0.69952	0.35056	1.77589	1.86631	1.78391	NA	NA	0.88103	NA	NA	NA	0.29907	2.61564	2.26111	NA	NA	0.35655	NA	NA	NA	NA	1.33389	NA	0.56368	NA	NA	NA	NA	NA	NA	NA	2.44888	2.41074	NA	NA	NA	NA	NA	NA	0.39334	1.22213	0.77105	NA	0.77389	NA	NA	0.36911	NA	NA	1.04533	NA	NA	NA	0.82268	2.57606	NA	0.3805	NA	NA	1.40024	0.35433	NA	NA	1.74151	1.15692	NA	1.50873	1.41021	0.81877	NA	NA	NA	NA
ko:K11618	4.52863	3.04121	2.02742	2.11728	106.94101	90.56946	104.23001	89.12442	46.55004	35.36857	32.25641	30.50943	35.16531	32.75987	42.43275	36.04077	26.24234	45.74962	46.60514	43.58392	44.25546	4.66694	6.52553	5.39984	4.24534	7.25767	16.17894	10.74077	15.83735	8.17755	3.54256	7.36518	3.33388	36.71735	57.57934	44.61284	31.36695	43.93247	35.8199	11.77471	8.84206	5.38191	10.0943	6.83777	24.21611	27.49732	31.88966	26.09357	19.49122	12.92719	17.20869	12.499	NA	9.89314	12.25708	9.94431	10.53729	5.34357	6.55054	6.4095	8.89092	7.41255	2.92858	6.46695	7.41011	7.90188	3.5502	7.41763	7.128	5.02562	5.7509	11.95285	17.3489	11.83753	29.18499	21.01468	38.72093	40.09491	15.56309	35.62828	40.85792	39.65364	21.23033	15.69256	13.07984	5.25728	13.42964	5.18429	5.38655	3.71215	9.40821	8.68095	10.42937	2.12421	7.09546	8.22992	1.12704
ko:K11619	NA	NA	NA	NA	3.58279	3.90974	4.87268	1.56709	2.31305	2.53	1.87041	1.37758	0.21748	NA	0.74709	1.25585	1.05848	2.91047	2.17425	4.77179	3.26745	0.69847	NA	1.10479	NA	NA	0.7409	1.2401	1.62449	NA	NA	NA	NA	NA	1.34501	1.0494	0.72355	NA	NA	0.64905	NA	NA	NA	NA	NA	0.78896	NA	1.51198	1.51493	0.76016	0.7626	NA	NA	NA	NA	NA	0.84935	NA	1.16089	NA	NA	NA	NA	0.63661	1.09638	0.40491	NA	11.25124	13.13769	17.41859	6.13534	NA	0.70205	0.74684	0.90713	0.61922	1.54764	0.61541	0.51607	1.16754	NA	NA	NA	0.60618	2.78764	NA	NA	0.60205	1.52656	NA	1.49283	NA	1.20473	NA	NA	1.1773	NA
ko:K11621	2.86123	1.03247	2.45848	1.57721	4.00026	3.47233	2.70448	3.47129	1.9221	1.26467	0.42484	0.56733	0.41567	1.70782	0.30025	0.15073	0.73878	0.6169	0.30572	0.30771	2.52926	NA	0.55995	0.41069	0.1421	0.83991	0.84471	NA	0.43028	5.20049	1.18628	1.95664	3.48634	3.5179	3.27561	6.32037	2.53159	1.3617	0.49558	0.49093	3.01091	2.35923	0.28526	0.49568	1.40525	NA	0.30044	NA	0.8716	2.52902	1.16795	0.57705	NA	2.44678	3.02191	3.61804	2.32933	0.28692	7.10326	4.11611	2.43164	2.59079	0.57351	24.79479	24.20784	28.38949	24.86845	12.06603	12.92909	10.29478	9.21845	4.82275	3.21979	1.9036	2.10228	1.34276	3.04173	2.4139	3.53774	1.18948	3.05388	1.24118	0.9635	2.17733	0.40204	0.56537	0.73166	1.62035	1.27114	0.87514	0.98257	1.44642	2.32185	0.7632	4.24676	0.14058	NA
ko:K11622	NA	NA	NA	NA	1.64475	1.78562	7.26518	6.48921	3.39277	0.53036	NA	0.57138	NA	0.54859	0.4427	0.53806	0.48206	3.5818	1.70719	1.13751	2.3946	0.96796	NA	NA	NA	0.50122	1.11255	NA	NA	NA	NA	NA	NA	NA	0.2564	NA	NA	0.56775	0.7791	NA	NA	NA	NA	NA	NA	NA	0.27039	NA	NA	0.534	NA	NA	NA	1.06187	0.65379	1.08095	NA	NA	NA	NA	NA	NA	NA	0.27032	1.14453	1.35242	0.56028	NA	NA	NA	1.75458	NA	NA	0.60518	NA	0.6269	NA	2.35361	NA	NA	NA	NA	1.04104	0.51774	NA	0.66006	NA	0.55118	0.89884	NA	0.88302	NA	NA	NA	NA	NA	NA
ko:K11624	3.71279	0.86628	6.76747	1.13786	3.55967	5.2655	5.73137	1.83325	4.20619	1.5311	1.37135	0.91297	8.03427	1.61637	2.60206	2.34549	2.30925	2.68845	1.2723	2.72442	2.57359	NA	3.4014	5.23427	6.10715	1.72864	1.88503	2.91182	2.084	5.14979	2.56192	1.37857	2.91914	1.95784	4.21777	1.33325	1.24704	4.4231	1.34214	0.59731	1.86578	2.17004	1.40816	0.75866	0.24537	0.76257	0.65067	0.2142	1.60935	1.28365	2.01292	1.75588	NA	2.35195	1.97401	1.28488	1.14837	0.71592	0.75369	1.02513	1.37503	1.79918	0.27918	20.81207	18.63307	25.0156	12.76316	34.12567	35.77726	23.99467	16.81155	1.75839	1.04614	0.08479	1.17751	1.27094	1.85819	0.72969	0.94831	2.93024	2.67049	0.65101	1.82713	1.33464	3.64313	0.30465	1.47268	0.58005	2.1761	0.06718	4.91544	4.32393	4.58645	0.76901	1.66132	1.33306	1.28036
ko:K11626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62257	NA	NA	NA	NA	0.63805	NA	NA	NA	NA	0.51046	2.37834	NA	NA	NA	NA	NA	NA	NA	NA	0.59072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.60771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26967	NA	NA	NA	NA	NA	NA
ko:K11627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.95245	2.98695	3.53773	0.48023	1.93692	0.47694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11630	NA	NA	1.76947	NA	NA	NA	NA	0.47158	NA	NA	NA	NA	1.83143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54039	NA	0.54193	0.89645	NA	NA	NA	NA	NA	1.08027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.88015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.80928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11632	1.29705	0.41148	0.67738	1.62288	0.36181	1.75742	0.45382	0.57954	0.39886	0.75488	0.85181	0.07962	0.58524	0.73459	0.97404	1.56114	1.18353	1.38949	1.38302	2.40514	1.67721	0.22444	0.45772	0.68756	0.95914	1.56685	1.44225	0.27932	1.26455	1.34817	2.88243	4.89557	1.08388	2.57219	0.90509	4.00675	0.89901	0.05902	0.55524	0.2307	0.18752	0.14215	0.5416	0.88483	0.54346	0.23903	0.26796	0.2704	0.22166	0.27295	0.23777	0.22445	NA	1.17333	1.40778	1.40438	0.25356	0.61513	1.67786	2.33005	1.77746	1.41368	1.09261	0.93389	1.21337	0.20115	0.37229	0.97324	0.46476	1.83749	0.95468	2.43434	5.49054	3.77418	2.91285	3.92243	3.45381	3.3282	0.77862	0.35875	0.54127	0.61822	0.7974	0.19992	0.41622	NA	2.71256	1.7923	2.29056	1.55737	1.37213	1.17285	1.71157	0.43588	2.70811	1.57152	0.93153
ko:K11633	NA	NA	NA	NA	1.41051	1.25871	1.9708	0.82646	0.94367	2.72911	1.25352	1.99554	1.45668	1.19374	0.49639	1.16591	0.77512	0.35422	1.62178	0.96009	0.63203	NA	1.28816	0.51638	0.23732	0.48254	0.43794	1.14702	0.76218	1.55926	1.59803	2.2755	1.1438	1.76121	1.016	1.22873	1.45556	0.11983	0.26896	NA	NA	0.29447	0.21896	0.15132	2.81481	1.48919	2.49188	1.18477	0.32354	0.2832	NA	0.4179	NA	0.47372	0.27807	0.15774	1.06265	0.06952	0.15849	0.62396	NA	0.1246	NA	NA	NA	0.21568	NA	0.53398	0.6295	0.2197	0.76229	0.70519	0.94937	0.62695	1.89164	2.26371	0.46567	0.80711	0.63374	NA	NA	NA	NA	NA	NA	NA	1.9454	1.82233	1.14793	0.84622	0.21151	NA	0.21405	0.30427	NA	NA	NA
ko:K11635	0.83832	2.03179	0.85259	0.59725	1.41939	1.17226	2.20532	2.26535	NA	0.11763	0.23598	0.34121	0.30608	NA	0.7345	0.85574	2.07721	1.43842	0.42101	0.37013	0.48337	0.26416	0.39311	0.07674	NA	0.20522	0.61955	0.11713	0.34504	2.9659	2.23369	1.54848	1.15301	2.06244	1.86886	3.08934	1.17562	0.22602	1.03776	NA	0.2119	NA	0.11437	NA	NA	0.12713	0.09456	0.12182	0.12206	0.34113	0.19886	0.1925	NA	0.52648	0.35404	1.35898	0.33329	NA	0.907	0.41193	0.66584	0.31336	0.11728	2.19631	4.14672	2.34281	1.38395	2.93714	2.75489	2.19082	2.17098	2.12085	2.68076	8.47715	0.94276	1.41464	2.4062	0.75805	NA	0.09723	0.44656	0.2072	0.1152	0.11483	1.38154	0.17056	NA	0.12014	0.24612	0.11971	NA	0.23781	0.10094	NA	0.62946	0.7703	0.3066
ko:K11636	8.12138	3.40278	8.77523	4.83395	9.22876	4.62018	6.41658	7.8234	5.6745	3.76231	7.04808	7.26389	3.00771	16.89076	13.15095	18.52878	13.23811	9.16617	14.40155	14.06113	11.95183	1.01445	8.51772	7.27516	5.66149	10.91601	12.1375	16.85279	15.05284	16.12762	14.50704	10.48517	10.76098	11.71492	9.99133	10.47765	5.75786	6.55182	3.41489	1.53826	7.76489	7.71061	10.95773	6.57214	9.77632	8.06781	7.38621	6.07061	8.37544	13.67449	7.70864	8.04722	NA	9.45721	11.17039	12.46362	11.28754	0.96287	14.70388	12.11225	9.67126	7.41008	2.89873	29.20278	27.9567	30.06712	16.72325	34.08526	33.02879	32.61285	22.01347	24.95823	20.3638	22.91094	23.41559	22.26313	19.48101	21.41588	10.62746	1.69664	1.66441	0.9241	0.27218	2.76243	0.66826	NA	10.31651	12.71239	7.85604	6.2613	15.95144	13.93218	17.05893	3.44123	9.96571	8.59657	1.94122
ko:K11637	0.27183	0.26903	0.54928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02837	NA	NA	NA	NA	NA	NA	NA	NA	0.26737	NA	NA	0.10454	NA	NA	0.05341	0.10474	NA	NA	NA	NA	NA	0.85656	0.28653	0.28745	0.28683	NA	0.27665	0.82819	0.27841	0.47193	0.03603	NA	NA	0.18944	NA	NA	0.56341	NA	0.85652	NA	0.28274	0.5714	0.29083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62214	NA	NA	NA	NA
ko:K11641	0.62548	NA	1.17521	NA	0.86056	0.42515	2.47427	NA	1.25459	0.43544	2.3621	2.01256	1.8387	0.31363	0.26908	0.40526	0.24229	NA	0.43986	NA	0.77004	0.43667	0.71264	NA	NA	1.06399	NA	0.54196	NA	8.22875	6.41134	6.80866	6.72994	0.55791	3.90533	0.97695	1.5386	NA	0.70425	NA	NA	NA	1.19959	NA	6.55513	7.72499	5.40627	8.30294	6.94093	1.49568	6.7522	4.5722	NA	19.48651	21.619	29.92818	23.41283	4.32332	23.94612	26.59763	17.8967	32.85868	11.59943	6.91489	5.87471	9.34506	2.85588	9.10545	12.25972	8.04612	4.5565	5.58356	5.74793	5.17037	4.92167	5.91203	5.55126	4.0296	1.97905	1.25599	0.41803	0.83308	NA	1.03018	NA	0.40636	1.42895	0.51524	NA	NA	2.79398	6.6306	3.24092	1.43597	1.4594	1.4158	NA
ko:K11644	NA	NA	NA	NA	1.06828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11645	711.87775	640.83988	673.0928	331.10185	450.80784	455.314	488.96235	463.36149	220.47356	621.9372	628.53349	634.71399	618.28274	365.35488	387.17679	376.59227	265.30547	417.95969	366.04679	382.86842	378.93808	27.98502	371.21617	361.59882	238.53462	402.99171	473.21974	511.53428	522.2074	512.86403	578.61441	520.36532	485.27806	436.14269	394.84532	424.84675	306.52988	803.21421	741.27823	252.44977	697.43155	681.65595	733.04144	485.26233	378.28362	353.87072	359.43583	291.17791	342.73636	327.89468	346.933	338.60837	NA	344.34947	317.61379	366.42697	301.20496	88.62245	416.90485	390.95925	389.35143	367.56677	123.47435	369.14872	348.48209	358.22817	181.48371	247.69547	266.64943	249.54076	225.35949	181.61931	218.65422	161.91262	249.08905	179.85871	219.08999	215.64439	107.04691	524.53721	489.30174	494.67546	230.31114	511.05603	493.62969	141.45691	288.18493	290.24895	290.13258	141.22169	354.54035	316.98899	333.36958	53.72829	770.04393	765.24987	181.04409
ko:K11646	4.89364	0.45053	5.44045	2.23688	3.53935	4.66445	7.11722	4.60327	6.76787	4.55419	1.142	1.10083	3.35202	1.47112	2.25751	2.45418	3.46655	2.17167	1.22904	1.9008	1.43733	NA	4.04904	6.95762	0.36429	2.61615	1.62021	3.86809	6.65892	0.85111	0.49852	0.43739	0.53575	0.12148	0.06942	0.18285	0.06275	0.76778	0.06937	NA	7.18066	6.77385	11.29984	5.19584	2.42195	1.15837	1.64592	1.25962	2.1702	3.21602	1.60424	2.81771	NA	8.02377	2.5239	2.96602	1.55941	NA	1.98086	1.51931	2.0139	3.27241	NA	0.36474	0.69772	1.25054	0.3381	NA	0.6111	1.97941	0.69664	20.12974	19.27603	12.33749	4.12352	4.17374	3.76508	4.45565	3.49214	10.22705	3.83064	9.91408	0.2935	5.03423	9.9673	2.19211	5.98757	3.9818	1.42353	0.78965	1.75289	0.48544	3.02433	0.72587	6.66736	4.10543	2.18074
ko:K11647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38623	NA	NA	0.11093	NA	1.54497	0.51531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11655	NA	NA	NA	NA	0.34422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69252	NA	0.66786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11682	NA	NA	NA	NA	NA	NA	NA	NA	1.14906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
