Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,replicate,create_date,version,Sample Name,SRA Study
SRR34844305,AMPLICON,570,13675440,PRJNA1300638,SAMN50421112,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8330004,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976522,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102610-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Treatment_102610,2025-08-02T05:07:00Z,1,102610-1-1,SRP605981
SRR34844306,AMPLICON,570,18628170,PRJNA1300638,SAMN50421372,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",11119691,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976521,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103132-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Placebo_103132,2025-08-02T05:07:00Z,1,103132-3-1,SRP605981
SRR34844307,AMPLICON,570,16634880,PRJNA1300638,SAMN50421371,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10001124,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976520,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103132-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Placebo_103132,2025-08-02T05:07:00Z,1,103132-2-1,SRP605981
SRR34844308,AMPLICON,570,20032650,PRJNA1300638,SAMN50421370,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",11905940,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976519,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103132-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Placebo_103132,2025-08-02T05:07:00Z,1,103132-1-1,SRP605981
SRR34844309,AMPLICON,570,11977410,PRJNA1300638,SAMN50421369,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7103123,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976518,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103115-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Placebo_103115,2025-08-02T05:07:00Z,1,103115-3-1,SRP605981
SRR34844310,AMPLICON,570,18087240,PRJNA1300638,SAMN50421368,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10414702,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976517,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103115-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Placebo_103115,2025-08-02T05:07:00Z,1,103115-2-1,SRP605981
SRR34844311,AMPLICON,570,18623040,PRJNA1300638,SAMN50421367,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",11084810,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976516,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103115-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Placebo_103115,2025-08-02T05:07:00Z,1,103115-1-1,SRP605981
SRR34844312,AMPLICON,570,16685040,PRJNA1300638,SAMN50421366,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9830203,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976515,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103114-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Treatment_103114,2025-08-02T05:07:00Z,1,103114-3-1,SRP605981
SRR34844313,AMPLICON,570,17760630,PRJNA1300638,SAMN50421365,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10619749,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976514,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103114-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Treatment_103114,2025-08-02T05:07:00Z,1,103114-2-1,SRP605981
SRR34844314,AMPLICON,570,18583140,PRJNA1300638,SAMN50421364,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",11300343,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976513,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103114-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Treatment_103114,2025-08-02T05:07:00Z,1,103114-1-1,SRP605981
SRR34844315,AMPLICON,570,15431610,PRJNA1300638,SAMN50421363,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9142608,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976512,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103111-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Treatment_103111,2025-08-02T05:07:00Z,1,103111-3-1,SRP605981
SRR34844316,AMPLICON,570,18953640,PRJNA1300638,SAMN50421111,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",11162341,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976511,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102609-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Placebo_102609,2025-08-02T05:07:00Z,1,102609-3-1,SRP605981
SRR34844317,AMPLICON,570,17449410,PRJNA1300638,SAMN50421362,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10450629,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976510,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103111-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Treatment_103111,2025-08-02T05:07:00Z,1,103111-2-1,SRP605981
SRR34844318,AMPLICON,570,22487070,PRJNA1300638,SAMN50421361,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",13323729,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976509,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103111-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Treatment_103111,2025-08-02T05:07:00Z,1,103111-1-1,SRP605981
SRR34844319,AMPLICON,570,18375660,PRJNA1300638,SAMN50421360,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10816418,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976508,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103108-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Placebo_103108,2025-08-02T05:07:00Z,1,103108-3-1,SRP605981
SRR34844320,AMPLICON,570,14484840,PRJNA1300638,SAMN50421359,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8514737,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976507,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103108-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Placebo_103108,2025-08-02T05:07:00Z,1,103108-2-1,SRP605981
SRR34844321,AMPLICON,570,17523510,PRJNA1300638,SAMN50421358,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10434405,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976506,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103108-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Placebo_103108,2025-08-02T05:07:00Z,1,103108-1-1,SRP605981
SRR34844322,AMPLICON,570,15610590,PRJNA1300638,SAMN50421306,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9206846,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976505,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103045-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Placebo_103045,2025-08-02T05:07:00Z,1,103045-3-1,SRP605981
SRR34844323,AMPLICON,570,12782820,PRJNA1300638,SAMN50421305,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7617795,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976504,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103045-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Placebo_103045,2025-08-02T05:07:00Z,1,103045-2-1,SRP605981
SRR34844324,AMPLICON,570,13194930,PRJNA1300638,SAMN50421304,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7858688,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976503,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103045-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Placebo_103045,2025-08-02T05:07:00Z,1,103045-1-1,SRP605981
SRR34844325,AMPLICON,570,12531450,PRJNA1300638,SAMN50421303,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7745358,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976502,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103034-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Treatment_103034,2025-08-02T05:07:00Z,1,103034-3-1,SRP605981
SRR34844326,AMPLICON,570,17546880,PRJNA1300638,SAMN50421105,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10559976,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976501,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102606-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Placebo_102606,2025-08-02T05:07:00Z,1,102606-3-1,SRP605981
SRR34844327,AMPLICON,570,16510620,PRJNA1300638,SAMN50421302,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9733773,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976500,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103034-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Treatment_103034,2025-08-02T05:07:00Z,1,103034-2-1,SRP605981
SRR34844328,AMPLICON,570,20326200,PRJNA1300638,SAMN50421301,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",12063697,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976499,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103034-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Treatment_103034,2025-08-02T05:07:00Z,1,103034-1-1,SRP605981
SRR34844329,AMPLICON,570,18363120,PRJNA1300638,SAMN50421300,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10776719,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976498,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103033-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Placebo_103033,2025-08-02T05:07:00Z,1,103033-3-1,SRP605981
SRR34844330,AMPLICON,570,16260960,PRJNA1300638,SAMN50421299,"MIGS/MIMS/MIMARKS.human-gut,MIMS.me",9555756,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976497,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103033-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Placebo_103033,2025-08-02T05:07:00Z,1,103033-2-1,SRP605981
SRR34844331,AMPLICON,570,18127140,PRJNA1300638,SAMN50421298,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10500799,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976496,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103033-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Placebo_103033,2025-08-02T05:07:00Z,1,103033-1-1,SRP605981
SRR34844332,AMPLICON,570,19112100,PRJNA1300638,SAMN50421297,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",11284614,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976495,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103030-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Treatment_103030,2025-08-02T05:07:00Z,1,103030-3-1,SRP605981
SRR34844333,AMPLICON,570,18458310,PRJNA1300638,SAMN50421296,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10969350,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976494,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103030-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Treatment_103030,2025-08-02T05:07:00Z,1,103030-2-1,SRP605981
SRR34844334,AMPLICON,570,18060450,PRJNA1300638,SAMN50421295,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10920143,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976493,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103030-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Treatment_103030,2025-08-02T05:07:00Z,1,103030-1-1,SRP605981
SRR34844335,AMPLICON,570,18874980,PRJNA1300638,SAMN50421294,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10977335,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976492,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103029-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Treatment_103029,2025-08-02T05:07:00Z,1,103029-3-1,SRP605981
SRR34844336,AMPLICON,570,18768960,PRJNA1300638,SAMN50421293,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10914087,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976491,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103029-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Treatment_103029,2025-08-02T05:07:00Z,1,103029-2-1,SRP605981
SRR34844337,AMPLICON,570,27969900,PRJNA1300638,SAMN50421104,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",16958554,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976490,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102606-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Placebo_102606,2025-08-02T05:07:00Z,1,102606-2-1,SRP605981
SRR34844338,AMPLICON,570,19784130,PRJNA1300638,SAMN50421292,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",11552732,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976489,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103029-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Treatment_103029,2025-08-02T05:08:00Z,1,103029-1-1,SRP605981
SRR34844339,AMPLICON,570,16153800,PRJNA1300638,SAMN50421291,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9544620,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976488,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103024-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Placebo_103024,2025-08-02T05:07:00Z,1,103024-3-1,SRP605981
SRR34844340,AMPLICON,570,13860120,PRJNA1300638,SAMN50421290,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8382743,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976487,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103024-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Placebo_103024,2025-08-02T05:07:00Z,1,103024-2-1,SRP605981
SRR34844341,AMPLICON,570,10163100,PRJNA1300638,SAMN50421289,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6176304,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976486,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103024-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Placebo_103024,2025-08-02T05:07:00Z,1,103024-1-1,SRP605981
SRR34844342,AMPLICON,570,22179270,PRJNA1300638,SAMN50421288,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",13427394,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976485,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103023-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Treatment_103023,2025-08-02T05:07:00Z,1,103023-3-1,SRP605981
SRR34844343,AMPLICON,570,16324800,PRJNA1300638,SAMN50421287,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9731714,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976484,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103023-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Treatment_103023,2025-08-02T05:08:00Z,1,103023-2-1,SRP605981
SRR34844344,AMPLICON,570,16275780,PRJNA1300638,SAMN50421286,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10314940,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976483,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103023-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Treatment_103023,2025-08-02T05:07:00Z,1,103023-1-1,SRP605981
SRR34844345,AMPLICON,570,18968460,PRJNA1300638,SAMN50421285,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",11108288,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976482,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103022-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Placebo_103022,2025-08-02T05:07:00Z,1,103022-3-1,SRP605981
SRR34844346,AMPLICON,570,21009060,PRJNA1300638,SAMN50421284,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",12322960,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976481,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103022-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Placebo_103022,2025-08-02T05:08:00Z,1,103022-2-1,SRP605981
SRR34844347,AMPLICON,570,17239080,PRJNA1300638,SAMN50421283,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10173292,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976480,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103022-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Placebo_103022,2025-08-02T05:07:00Z,1,103022-1-1,SRP605981
SRR34844348,AMPLICON,570,20541660,PRJNA1300638,SAMN50421103,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",12363219,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976479,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102606-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Placebo_102606,2025-08-02T05:07:00Z,1,102606-1-1,SRP605981
SRR34844349,AMPLICON,570,17669430,PRJNA1300638,SAMN50421085,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10306699,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976478,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,100565-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Treatment_100565,2025-08-02T05:08:00Z,1,100565-1-1,SRP605981
SRR34844350,AMPLICON,570,17043000,PRJNA1300638,SAMN50421176,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10412881,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976477,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102640-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Treatment_102640,2025-08-02T05:08:00Z,1,102640-2-1,SRP605981
