feature	AB01_02	AB01_04	AB01_12	AB02_00	AB02_02	AB02_04	AB02_12	AB03_00	AB03_02	AB03_04	AB03_12	AB04_00	AB04_02	AB04_04	AB04_12	AB05_00	AB05_02	AB05_04	AB05_12	AB06_00	AB06_02	AB06_04	AB06_12	AB07_00	AB07_02	AB07_04	AB07_12	AB09_00	AB09_02	AB09_04	AB09_12	AB10_00	AB10_02	AB10_04	AB10_12	AB11_00	AB11_02	AB11_04	AB11_12	AB12_00	AB12_02	AB12_04	AB12_12	AB13_00	AB13_02	AB13_04	AB13_12	AB14_00	AB14_02	AB14_04	AB14_12	AB15_00	AB15_02	AB15_04	AB15_12	AB17_00	AB17_02	AB17_04	AB17_12	AB19_00	AB19_02	AB19_04	AB19_12	AB20_00	AB20_02	AB20_04	AB20_12	AB21_00	AB21_02	AB21_04	AB21_12	AB22_00	AB22_02	AB22_04	AB22_12	AB23_00	AB23_02	AB23_04	AB23_12	AB24_00	AB24_02	AB24_04	AB24_12	AB25_00	AB25_02	AB25_04	AB25_12	AB26_00	AB26_02	AB26_04	AB27_00	AB27_02	AB27_04	AB27_12	AB28_00	AB28_02	AB28_04	AB28_12	AB30_00	AB30_02	AB30_04	AB30_12	AB31_00	AB31_04	AB31_12	AB32_00	AB32_02	AB33_00	AB33_02	AB34_00	AB34_02	AB34_04	AB34_12	AB35_00	AB35_02	AB35_04	AB35_12	AB36_00	AB36_02	AB36_04	AB36_12	AB37_00	AB37_02	AB37_04	AB37_12	AB38_00	AB38_02	AB38_04	AB38_12	AB39_00	AB39_02	AB39_04	AB39_12	AB40_00	AB40_02	AB40_04	AB40_12	AB41_00	AB41_02	AB41_04	AB41_12	AB43_00	AB43_02	AB43_04	AB43_12	AB45_00	AB45_02	AB45_04	AB45_12	AB46_00	AB46_02	AB46_04	AB46_12	AB47_00	AB47_02	AB47_12
ko:K10753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.16435	NA	2.05605	3.25052	NA	NA	NA	NA	NA	NA	NA
ko:K10754	19.88679	50.89008	2.68894	7.25204	5.02621	6.39054	NA	NA	NA	NA	8.44167	NA	7.12415	NA	17.06441	590.05357	8.4279	NA	31.42338	1036.07076	6.4338	4.2941	4.38908	1.55048	3.15883	1.78517	2.72837	2.82564	9.52527	NA	2.65788	NA	NA	NA	NA	0.80416	NA	NA	NA	6.65507	7.71488	0.79289	3.5912	9.27616	NA	NA	NA	NA	183.57151	20.44726	215.184	6.20797	1.28696	NA	NA	11.96369	21.75623	4.61567	2.29138	28.86695	NA	22.39888	5.81925	NA	37.59194	27.76044	14.19972	2.28013	NA	NA	2.77442	1.17114	NA	23.2444	5.97403	NA	NA	3.36289	2.89279	10.75341	17.9468	NA	10.32105	12.68055	28.75503	19.56935	9.40374	2.52147	NA	4.55773	1.49187	17.2267	NA	2.36075	NA	NA	15.26055	30.74426	NA	1.3404	52.2266	NA	111.36629	80.96188	23.56869	40.28288	1.44059	4.76955	13.04027	10.59869	NA	5.63784	NA	1.25495	NA	42.18299	3.73548	7.67407	1.44619	1.62369	8.1204	NA	NA	6.77648	NA	26.51978	88.82882	8.12264	12.89899	12.14061	NA	NA	164.61058	NA	88.94275	NA	15.2012	NA	NA	NA	NA	1.61977	7.09827	NA	1.1303	57.03977	20.60935	7.18549	82.27024	0.72795	3.5391	25.77199	13.4345	1.21229	NA	NA
ko:K10755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.23694	NA	NA	NA	NA	NA	NA	NA	2.15375	NA	0.54974	NA	NA	NA	3.34414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.67463	2.17058	3.29323	22.71971	NA	0.42474	5.07324	NA	NA	NA	NA
ko:K10756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.47975	9.65596	8.51967	6.23978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.45959	NA	NA	NA	NA	NA	0.78739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.56301	6.82562	2.88514	26.68855	NA	NA	1.01492	NA	NA	NA	NA
ko:K10761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.31485	2.1866	8.55317	NA	NA	1.44819	NA	NA	NA	NA
ko:K10762	6.22007	4.45579	10.45395	0.70521	4.80462	4.51668	6.31276	1.70854	2.30606	12.80083	5.44259	2.10987	0.12831	NA	1.33205	NA	0.46416	0.10392	0.34907	2.15861	6.52284	3.0519	3.08376	0.2305	1.06431	0.38448	0.86518	0.3616	0.11385	6.87749	NA	NA	NA	NA	0.12802	1.36939	2.81913	3.78297	5.10232	5.02885	4.74755	0.35005	3.57292	8.08379	0.75141	0.87146	3.18607	0.48875	1.73455	0.24396	10.28206	4.69998	3.46254	0.35248	1.5235	3.45072	9.76939	0.59011	0.96763	0.34839	0.26041	NA	3.70241	0.13208	1.76338	5.50402	3.25982	6.60669	9.731	0.12359	2.45577	0.46345	NA	0.1086	1.57176	0.36978	1.16638	1.89922	0.33827	NA	1.44387	2.63963	1.37739	2.5293	13.19435	4.95883	1.69263	NA	NA	0.11981	5.41596	9.2361	2.70012	10.85406	30.06894	22.96769	23.15081	32.43847	0.68912	NA	0.12255	0.87837	8.09949	1.6979	2.4101	NA	NA	5.79189	2.48001	0.11361	NA	NA	NA	2.13294	0.716	1.5699	NA	3.38276	8.18357	0.4932	2.20024	4.51566	1.7833	0.12761	10.85197	5.5902	5.34294	5.30996	5.4571	8.95683	4.59823	28.78534	12.1184	7.6986	3.33262	10.64838	9.3164	1.5369	NA	2.0888	2.15356	3.01746	8.43761	5.38474	7.24672	3.52984	1.33068	4.15221	7.88211	0.81203	3.99621	0.35775	4.62122	16.59432	19.07129	3.00489
ko:K10763	17.39337	4.71143	8.26362	0.75977	1.10609	3.4684	2.71551	1.7943	NA	10.55471	2.09416	4.07795	14.58383	1.27151	3.45807	6.88737	10.36116	6.64192	14.16973	NA	NA	1.08666	4.68237	1.05663	10.66628	21.55475	15.39039	12.86651	3.50869	1.68201	18.58653	4.09924	1.83152	4.17452	2.4475	25.4498	6.04889	12.75369	3.61947	13.11066	7.89386	7.96342	5.15855	10.62269	7.50187	5.5939	12.88852	1.42561	2.71373	3.56962	3.68986	7.54586	4.08674	NA	25.71135	6.72171	9.63808	3.14202	4.26726	5.97231	0.49451	1.10434	2.91823	NA	NA	NA	0.54717	0.55259	1.29073	3.7011	2.55123	44.05173	11.0802	17.72662	33.23057	8.00583	4.97928	11.77222	2.92167	7.4826	11.2614	5.2431	32.03691	4.7291	131.05385	2.26322	8.74766	NA	1.08709	2.04759	1.259	6.01464	5.8681	1.94291	1.90976	6.09437	NA	3.8763	NA	2.18521	6.05886	12.48037	6.14464	2.43047	0.90537	1.9543	0.13871	12.93686	3.85323	13.54457	13.7257	5.82083	49.298	1.53884	9.70773	12.30556	3.59929	2.75911	0.73634	4.94899	7.13585	12.74104	2.01779	9.1769	23.58274	8.43033	1.21947	6.7999	15.14511	5.84555	NA	2.20994	2.32929	7.83731	11.56709	22.39405	28.16233	4.33039	12.69693	0.61851	24.41772	5.10585	3.27389	0.38259	3.70362	12.77362	9.73453	12.56876	27.69598	0.58242	NA	2.33876	4.76741	0.35879	3.96278	2.8604
ko:K10764	432.67951	392.0483	552.03539	199.97201	189.69367	409.70151	269.85716	179.07439	294.45263	268.79675	275.88806	568.93669	313.66976	284.04244	579.74458	500.74002	400.42988	449.74886	410.37627	70.05843	125.99547	121.29968	391.56213	155.8605	323.53478	313.12656	289.8859	235.56829	92.92614	286.01949	343.77668	513.75337	224.92756	475.42923	622.7258	1230.23353	440.03691	667.39872	586.26836	424.99937	290.28584	342.10017	388.02131	506.75774	225.98019	281.58993	327.41828	407.41398	377.59322	457.3371	180.50824	533.68521	358.12019	188.89949	592.30301	440.95616	388.77364	319.7511	251.99004	235.85307	80.53476	127.61044	241.40248	384.52557	101.64627	147.56356	154.4038	385.91035	376.91173	338.61904	325.47257	354.49744	431.97554	191.53534	136.78945	589.05279	366.2709	373.53199	220.50193	379.27154	387.60162	428.47772	534.9011	325.61124	236.5969	360.89141	310.8356	83.36212	35.03474	122.08375	292.18015	276.01002	238.99327	608.21635	53.1929	249.51276	39.91728	146.52187	315.52683	206.83576	279.10433	226.44039	790.92389	488.36878	485.50738	389.19408	289.62386	356.32168	438.72285	84.5317	121.99721	95.95593	216.63674	195.21468	151.87186	725.83425	323.03922	244.95503	313.48696	384.17068	298.11684	220.16265	142.42994	440.59731	287.12228	401.59774	193.52279	254.03308	563.68298	71.68491	103.42229	89.66216	272.45588	173.04411	171.27061	160.36716	499.97199	183.22897	186.07884	243.19957	111.70195	288.91502	466.7608	484.24598	411.75479	269.48388	254.07769	376.1234	484.93883	179.08085	287.95388	148.54609	337.18713	313.32051	418.02032	317.39633
ko:K10769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69045	0.58846
ko:K10770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.79214	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53832	NA	0.40781	NA	NA	NA	NA	NA	0.36209	NA	NA	NA	1.18125	NA	NA	NA	NA	NA	0.57504	NA	NA	NA	0.5663	NA	NA	NA	NA	1.10107	NA	0.59933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55623	2.29952	NA	NA	NA	NA	0.53888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55378	NA	NA	NA	NA	NA	NA	0.70551	NA	NA	NA	NA	NA	1.84336	0.56164	0.95664	7.62319	NA	NA	NA	NA	NA	0.18628	NA
ko:K10771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07107	1.64494	0.54988	1.45692	1.87593	9.06119	1.94708	9.61059	NA	NA	NA	4.10535	NA	NA	NA
ko:K10772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.91908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07107	1.64494	0.54988	1.45692	7.52919	2.30148	1.43224	9.08349	NA	NA	NA	2.75615	NA	NA	NA
ko:K10773	3255.08111	2836.70356	4595.71703	2543.71019	3426.18545	3263.03308	3225.70535	2765.90788	3583.54866	3110.00007	3151.94196	4621.483	2112.39226	1974.25416	2588.46878	2988.32979	2345.47219	2796.31117	2730.44693	1868.35933	3310.92852	2448.96023	2929.64749	2312.97685	3227.35403	2549.08183	1490.45511	3119.61339	1305.92289	3830.43892	1702.28602	2427.05367	1473.21006	3131.49509	3607.1986	3411.21298	2872.79462	2947.58849	2734.53006	4216.84498	3191.34817	3430.84718	4022.12804	2693.38864	1706.15443	2332.16087	2170.28752	3963.07038	2677.55422	2622.57679	2564.16829	3944.91035	3491.18428	3332.52217	2337.62727	2480.51233	2596.19914	2206.56219	2543.74387	3023.72769	2275.05346	2374.73344	1969.59814	2471.90165	2334.43813	2729.84362	1923.36423	3091.03786	2762.28158	2851.29011	3157.07871	3411.7687	3103.89247	2802.22119	1638.95912	2992.50843	2518.2097	3277.11338	1742.26948	2515.75309	2065.29111	2924.02889	3452.3576	3364.95478	4044.92411	3319.50966	3166.74326	1558.29095	1267.72879	2434.76963	3073.14929	2882.85455	2258.12869	3281.78863	2557.00989	3122.49525	3082.16655	2962.518	2148.44632	2386.62227	3190.49605	3425.88069	3721.38328	3417.04989	3023.98428	2026.5523	2123.34257	2930.5888	2188.15926	3247.43225	3601.04929	3640.70308	3057.03917	2189.55688	2377.70309	3545.41262	2764.85686	2984.32385	3237.708	2901.99622	2634.57587	2795.83531	1648.78921	3741.31126	3885.31487	2440.17639	2394.83783	2170.30411	3832.82885	2386.7431	2749.04291	2727.37429	2444.63648	2193.67389	2945.35663	2952.00622	3124.03693	3261.67559	3735.3486	3277.43972	4832.84782	2249.15018	3101.63711	3044.97598	3129.81826	2669.32482	3036.61695	3015.57575	5336.73751	3697.46133	3326.68798	2291.40352	3870.24662	4423.49194	4638.34389	2435.73667
ko:K10774	92.64687	113.428	127.99007	64.71292	70.21957	181.89444	56.58728	24.16107	47.63258	57.96554	52.46684	176.42231	66.21863	88.82831	132.10861	240.88641	242.99577	230.73235	158.05891	2.39863	2.31082	29.32193	211.6742	57.1945	222.79242	147.3831	170.61919	100.37294	2.03465	39.58625	199.67338	95.47311	42.72202	110.45387	122.43623	128.05952	101.21663	163.31203	100.38009	20.93045	79.54578	109.73611	78.98239	150.90446	101.72659	125.39444	183.88075	168.70651	193.91271	167.42652	57.40972	42.22282	26.99048	4.69731	80.79321	74.44974	181.98193	88.64684	111.31798	208.28288	98.83207	162.60909	130.2043	256.09462	17.6554	40.24909	31.98152	2.26324	11.53902	12.51746	39.15883	42.26428	37.57254	10.4356	10.44477	214.23436	224.32724	242.20787	146.78601	175.61406	177.90643	38.19839	188.99013	185.06541	89.51139	67.59687	140.68967	53.21989	7.55906	24.85847	150.43872	145.91654	97.3859	329.29309	0.48747	231.74793	4.69022	67.94057	136.92324	28.21788	33.66912	77.92611	24.35456	6.28215	22.81635	137.02781	34.79923	34.15315	124.56652	16.82211	22.21828	8.93413	94.01225	8.01317	4.59289	27.80983	10.66311	23.56204	17.55823	103.30267	80.93855	17.87982	46.87472	132.85494	54.36969	174.31344	96.76397	80.22216	102.29254	10.70562	9.97602	7.00215	43.43906	22.12272	18.98045	NA	203.04507	5.02496	9.55988	13.08358	19.68017	43.53383	50.46461	58.27178	27.31365	123.65181	104.36385	139.89303	267.83027	21.95999	61.53425	36.75479	70.44702	16.81746	8.18976	27.47244
ko:K10777	NA	NA	NA	3.37781	NA	NA	NA	NA	NA	NA	NA	32.05425	1.47156	11.22866	3.99265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.20549	NA	0.34503	0.55118	NA	NA	NA	NA	NA	NA	NA	NA	2.10079	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.91252	NA	2.8867	NA	NA	2.32051	NA	NA	NA	NA
ko:K10778	608.96615	418.32374	573.15635	93.39478	120.75953	226.27954	152.34528	119.39743	175.05068	166.77262	243.41611	429.09632	252.69153	231.91176	371.79811	462.5089	371.85215	436.20384	275.49869	50.48436	71.27949	129.16775	401.38727	205.82372	437.49963	396.01687	456.81119	325.72403	55.83613	181.04701	458.19104	514.29373	242.55051	500.06503	736.83623	1191.88134	355.76746	573.08833	506.65331	292.68108	241.09205	337.08344	294.34518	469.00051	258.62924	289.54249	299.60917	455.01449	538.15513	494.194	315.02913	568.76936	303.60797	114.55522	696.43859	292.99669	418.74803	317.1311	295.78148	384.24095	200.88324	312.19043	304.60043	728.46781	165.07792	259.97812	165.69761	149.49646	169.84751	376.51466	378.12346	173.58997	310.1031	75.25151	89.40839	568.00813	472.16931	442.92315	269.44667	347.80529	245.57428	176.09135	398.26587	482.36083	370.69577	273.37697	437.99048	84.05369	11.85537	67.30186	427.19688	419.84278	291.89227	639.0812	17.01829	260.72523	32.00854	106.56937	252.57132	84.34845	98.01132	287.72047	676.56677	151.86838	327.19534	329.44532	192.50425	292.9017	614.32999	74.87179	50.59112	28.37895	229.43688	116.77265	67.4549	629.19088	217.8886	214.32909	172.28608	469.61058	273.23668	144.04098	146.83156	432.49911	242.14847	392.48415	235.87683	225.78534	376.39497	55.77743	90.23231	34.35667	278.27071	127.37905	112.39747	98.41227	338.39404	79.9015	135.89399	130.3958	95.58769	161.96827	244.25642	234.52116	193.52647	334.80575	379.88134	409.78589	704.93645	232.1796	278.76625	168.60829	394.00971	197.23483	259.54852	167.08826
ko:K10779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93796	1.12064	NA	4.76016	NA	NA	NA	NA	NA	NA	NA
ko:K10780	NA	NA	1.41579	NA	0.46964	0.43238	NA	0.21263	0.7443	0.20881	NA	0.62895	0.55031	0.54632	NA	0.81596	0.28332	NA	NA	0.20804	0.92427	0.23286	NA	NA	NA	0.46937	NA	0.22072	NA	0.87457	0.47291	0.3758	NA	NA	1.05111	NA	1.48796	0.87416	1.98959	1.09876	0.41278	1.53164	2.26912	1.36916	NA	0.40726	1.73182	21.82392	15.20764	17.6403	1.62503	2.94532	2.00722	4.17476	NA	NA	NA	NA	0.67654	0.52821	1.36816	1.06806	0.51242	2.26589	0.37189	NA	NA	0.95269	0.58535	0.39605	NA	10.38312	4.20993	1.04405	3.40659	1.91126	0.23846	2.68489	0.22821	1.10453	6.54037	6.74772	9.16007	NA	3.50063	4.23919	0.41724	NA	NA	NA	0.23613	NA	2.67675	1.84176	NA	5.8828	0.80602	0.35989	17.70814	8.6814	16.72826	18.27207	0.21706	NA	0.924	0.23739	0.31435	1.19122	NA	NA	0.28252	0.9381	NA	1.71637	1.34607	0.38699	2.98791	NA	NA	1.18237	0.37048	1.0248	NA	1.49941	1.05507	2.43475	4.02203	2.83446	5.19576	NA	NA	NA	0.50763	0.42026	1.00176	5.78572	0.82216	NA	NA	NA	NA	1.639	1.11009	0.58314	2.22392	3.05552	6.57952	2.70569	2.96516	2.37484	6.37553	4.99251	2.2252	1.57013	2.97738	12.99542
ko:K10782	1.20803	NA	4.48069	NA	NA	NA	NA	NA	NA	NA	NA	1.0673	NA	1.18745	0.59537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.76823	5.41076	7.61249	3.31852	0.53273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.04269	1.80281	5.17533	2.18501	NA	0.3598	0.37753	NA	0.29637	2.99058	NA	0.90427	NA	0.59933	2.0137	0.56575	NA	NA	NA	NA	1.09371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39201	NA	0.7106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.07257	NA	1.71365	3.24449	NA	NA	NA	NA	1.00022	NA	0.35029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3598	NA	NA	NA	1.1374	0.57978	3.70416	2.53787	NA	NA	NA	NA	0.35658	1.27497	NA	NA	3.58186	NA	4.22433	NA	NA	NA	NA	1.10583	2.29822	13.02479	3.57807	13.41293	0.84111	NA	NA	NA	6.0063	8.04864	1.41717
ko:K10793	127.2548	117.60494	158.59192	161.57975	230.81602	243.32972	195.15433	198.34062	273.60804	277.6557	181.38434	679.08113	156.17952	200.74643	379.04934	188.17856	107.37248	177.19054	119.55751	147.58563	320.40324	195.2555	124.33484	189.73807	330.30766	255.01623	144.43821	200.64235	146.8635	283.25302	71.06883	46.3695	19.64765	49.20087	78.35398	191.33885	128.08055	211.45769	182.65603	311.63114	282.50819	297.32304	302.37345	70.83936	53.12244	68.02428	59.43314	119.26788	54.25384	79.15476	104.06452	147.83287	151.92267	172.51408	145.37919	135.21295	120.88493	53.53702	131.91965	94.19475	109.37405	84.32767	78.35553	68.96147	140.26105	101.27514	112.35759	315.93327	319.81486	106.73764	278.73148	597.8655	306.87795	385.02915	264.35637	102.70321	113.68414	103.58334	91.01617	137.83833	176.20342	283.69926	150.92496	157.16663	257.77561	221.44217	153.1932	141.37646	137.49099	635.97036	134.63631	165.06746	90.56246	134.43718	450.73679	292.33923	413.06169	573.92153	243.90702	354.04061	477.71364	396.63029	413.0715	307.77436	131.01381	153.81771	224.90143	167.9122	89.90216	253.03097	211.95001	187.34231	208.55525	202.37965	250.07921	211.97167	182.10219	152.57553	278.44279	130.55673	167.25612	167.8687	97.8995	194.88394	276.62165	162.84092	180.65295	166.50775	223.88736	177.79733	319.36091	361.2817	211.70627	110.56868	356.37801	348.72912	161.4961	174.85893	58.88979	122.34722	83.36465	124.54525	165.71014	166.34877	193.14917	145.96607	105.72166	116.74099	241.15351	807.13736	261.01507	220.45514	507.73047	281.35991	395.32755	111.11451
