feature	SRR15511253	SRR15511254	SRR15511255	SRR15511256	SRR15511257	SRR15511258	SRR15511259	SRR15511260	SRR15511261	SRR15511262	SRR15511263	SRR15511264	SRR15511265	SRR15511266	SRR15511267	SRR15511268	SRR15511269	SRR15511270	SRR15511271	SRR15511272	SRR15511273	SRR15511274	SRR15511275	SRR15511276	SRR15511277	SRR15511278	SRR15511279	SRR15511280	SRR15511281	SRR15511282	SRR15511283	SRR15511284	SRR15511285	SRR15511286	SRR15511287
ko:K00765	1265.70305	769.62096	715.2552	1096.36078	1301.29994	944.37269	2058.01348	1561.93893	697.79333	830.04665	1279.97511	520.28209	1100.24135	1053.01785	1603.2585	221.73793	1198.99455	1972.00391	1076.70934	1308.52325	1343.80994	1798.0699	979.82232	444.07766	553.84546	1061.29559	1053.83512	1427.52465	1084.0278	1167.68725	1262.61602	1194.80921	431.88327	944.79082	930.58999
ko:K00766	1141.8023	806.74261	698.55862	1379.44997	1037.15786	770.01199	2067.47896	1591.86333	541.82049	795.69714	963.22476	408.45421	1128.06422	1058.04249	2099.79683	265.7764	1357.7871	1471.86172	1143.79334	1274.81891	1091.0384	1562.43712	744.59624	381.89685	536.62403	1271.36061	1022.05778	1608.64749	987.76936	958.76898	1151.60219	1059.01313	407.70949	946.10241	1041.74676
ko:K00767	913.98755	633.21288	640.28643	1222.15195	1078.65127	787.47802	1793.56393	1375.95576	423.01227	861.67139	1138.73235	569.06167	1038.14472	1147.75222	1686.54081	278.07704	1488.33616	1675.7342	1210.06054	1498.98608	1077.40681	1384.72101	964.30478	439.94443	512.87824	1026.99631	1040.27141	1175.87359	924.49312	946.66292	1015.94938	917.0161	389.20375	885.00504	910.19472
ko:K00768	877.61235	599.91445	790.70214	666.71138	1073.61311	793.4056	1336.68583	1002.89546	414.15625	763.61636	1028.86311	472.28229	995.36685	1051.36062	1024.29812	100.17545	368.50177	1205.9646	878.64443	1185.15375	1229.86089	2112.22067	877.20271	426.03071	411.87776	572.76415	762.85333	890.41577	891.27569	712.66268	869.20582	460.82973	495.29423	879.70935	875.08964
ko:K00769	1.96876	5.6641	15.5412	29.10086	13.20991	2.20509	64.67028	18.69215	10.36239	NA	19.43464	3.36998	13.61418	8.10464	2.00704	NA	1.05238	33.95243	7.54519	65.83313	74.10756	152.41327	2.13282	82.78009	4.27436	3.65201	4.17095	9.04903	9.46398	94.26027	7.98016	2.38373	1.71706	4.09836	21.14078
ko:K00771	1.88948	NA	NA	0.3127	NA	NA	25.62632	22.67672	32.44652	0.41998	NA	NA	1.68209	0.75128	0.97083	NA	NA	NA	NA	1.71003	6.10971	0.33304	NA	NA	78.53951	313.40923	235.81964	278.4324	2.16647	113.25065	117.20614	119.97519	0.91685	NA	19.59655
ko:K00772	132.37404	103.18347	153.01457	209.6547	72.73451	89.98111	238.8014	161.98327	75.19703	49.48434	144.41087	65.81434	112.3432	93.78213	158.91595	20.75176	38.91995	95.67328	54.69621	72.78229	105.02733	526.34161	100.48756	116.59979	69.09666	57.20625	50.51288	85.95239	198.85133	119.27925	148.98754	89.38308	41.62	110.7357	148.60998
ko:K00773	1595.02421	1233.26811	1250.97645	1710.60432	1708.66635	1373.73729	3770.9677	3201.2447	1233.01458	1133.12618	1956.57899	607.97802	1590.15001	1731.89556	2599.40403	289.53552	1574.95629	2206.79271	1225.73711	1997.47383	1895.4129	2432.6772	1170.16468	825.13864	718.14729	1357.0604	1489.98479	1772.10706	1624.34758	1751.58183	1753.06444	1431.1944	841.85483	1317.23756	1270.43618
ko:K00782	122.35037	294.03175	273.88323	1079.39415	414.75081	109.65346	1781.94226	1335.14856	198.0879	333.72014	255.15804	264.12443	276.29746	537.22041	922.84715	273.36605	1491.56194	753.48507	373.67725	367.87784	230.61631	936.91589	286.66469	72.24788	248.51066	849.92473	890.8933	581.40528	361.81664	351.17407	766.20271	603.18389	90.69695	213.06398	252.13025
ko:K00783	1401.68181	881.67412	921.99671	1299.06208	1379.44762	1183.66145	2419.70356	2092.77829	923.63299	997.22327	1401.18609	660.49806	1147.54525	1425.32556	1996.32097	259.76924	1361.18611	2043.28545	1197.53981	1577.01544	1586.55708	1935.60023	1001.86301	810.9821	534.83611	998.3243	1108.19826	1131.28803	1268.46689	1378.69838	1247.97984	1003.50535	798.30246	1068.70066	1011.22131
ko:K00784	1106.30627	1129.62456	794.90269	1841.9313	1577.49744	1095.07449	4037.43604	2859.50273	864.76702	1105.6165	1495.99905	1047.09986	1672.83326	1500.80338	2880.3659	590.61029	3494.24237	2244.64483	1542.54653	1673.0169	1684.81061	2230.20753	1622.27208	693.64017	876.69562	2648.66897	1895.51746	2342.68361	1664.24226	1294.2475	1875.78606	1810.94583	633.84218	1071.89413	1106.5914
ko:K00786	215.65984	236.24532	104.86324	134.41908	234.37622	117.80504	357.15513	184.34094	295.28751	171.44135	266.18518	55.75608	168.25507	164.6878	239.80435	21.71587	129.17814	333.76578	222.04684	581.07	412.40374	552.55021	76.54962	161.83917	54.4854	85.81171	133.35879	178.34767	263.50938	161.82508	176.68085	213.32326	73.6432	78.07603	90.54374
ko:K00787	NA	1.08541	NA	NA	NA	3.31565	NA	1.82125	4.32779	NA	NA	NA	NA	NA	7.69244	NA	NA	NA	NA	3.56011	22.25027	NA	1.08937	NA	NA	NA	NA	NA	NA	NA	2.14248	4.01683	14.07569	NA	NA
ko:K00788	1481.1595	1604.26663	1297.75126	2744.91055	2040.21295	1496.83186	4142.3968	3116.84465	747.33284	1672.51393	1714.74691	1041.30539	1969.33822	2232.24931	3393.89947	840.02492	4853.93483	2484.84147	1919.7373	2263.33133	1777.70097	3033.27948	1760.21871	1007.873	1266.37545	3159.52988	2403.2894	2805.10426	2064.25658	1905.60097	2394.15203	2362.99378	839.23769	2031.1557	1859.95999
ko:K00789	2344.9965	1586.76097	1826.61719	2806.86373	2442.95523	2343.68454	5375.13839	4776.17126	1535.99053	1423.25565	2780.60424	1146.79837	2544.76434	2661.89045	4408.5475	439.29577	2372.5151	3327.26816	1607.71801	2656.06551	2810.26181	3208.76356	2108.1427	1278.94339	1059.40076	2215.30516	1963.22019	3085.80004	2698.02812	2457.33028	2604.62657	2091.55184	1318.07723	1651.22941	1751.18502
ko:K00790	3095.04736	1987.54477	1933.72262	2663.58417	2690.26616	2480.54345	5225.30896	4300.37171	1860.25029	1908.15864	3413.75608	1293.94088	2869.15381	2702.30782	3877.33745	610.53402	3210.24684	3824.58864	2243.82281	2992.69679	3211.26878	3516.16286	2103.52995	1369.47181	1113.03575	2456.31186	2688.51243	3592.90676	2525.84128	3028.1252	2734.53519	2316.36576	1485.09056	1843.72204	1926.18943
ko:K00791	1704.9271	1476.12155	1373.84316	2465.4841	2251.60077	1493.82831	4563.38366	3914.04512	1297.38018	1688.11331	2040.96237	1150.23367	1725.24677	2205.60531	3272.2718	588.65818	3083.23297	2995.08364	1900.58507	2630.4648	2371.41024	3469.12394	1778.43209	1122.84391	1016.65199	2233.88304	2311.59706	2167.90066	1894.03812	2074.3887	2112.61134	1863.26214	1065.73393	1698.01935	1723.47166
ko:K00793	605.00808	526.44445	572.65489	1066.74202	908.80659	732.02755	1751.70734	1372.12108	417.55038	1084.42138	874.45185	628.15449	961.61321	1138.08275	1605.28284	230.90564	1214.42745	1464.78251	1011.62418	1217.48439	856.30625	1809.39059	912.1436	537.59404	516.24034	1039.73375	964.30988	1159.07146	862.79178	831.40495	1058.37316	805.89701	380.39965	902.90171	905.75798
ko:K00794	481.41398	605.81735	534.442	1227.26965	833.8981	642.12622	1870.46833	1384.86441	390.16689	725.0033	643.03673	542.61828	851.93745	923.18087	1521.8185	310.82933	1678.94139	1456.19825	807.36223	1039.34859	927.70357	1674.85157	838.78559	375.85961	496.73394	1252.07706	1077.03955	1067.47024	799.39253	755.17524	1017.87623	934.12073	307.58557	809.50404	761.1075
ko:K00795	49.22509	47.45465	58.94617	111.88793	141.00046	28.60615	182.11363	141.02811	98.29524	121.52438	197.16034	19.16865	89.42582	72.64733	33.25191	6.47568	15.15759	123.42928	32.9229	142.27744	140.91928	289.38898	50.73008	97.6454	29.77613	25.96349	20.35757	40.07651	92.19096	323.81373	54.56395	16.43088	57.12434	76.18025	87.40634
ko:K00796	520.57537	688.38991	748.16666	1591.55522	1081.42782	599.25615	2468.03999	1870.96138	751.04096	957.97133	1005.545	606.81833	747.20706	1140.81555	1980.10896	327.42463	1578.10862	1513.50071	1093.7603	1429.14128	1164.12367	1972.73321	929.58522	494.74591	504.98501	1262.95277	1176.0651	1562.11011	917.29663	1274.7301	1116.30536	998.01342	449.04019	1010.4073	938.50237
ko:K00797	393.49861	257.75252	306.96009	425.46421	486.88049	546.11797	684.77002	488.76757	201.3557	192.19206	746.43061	119.18641	647.74674	452.47936	666.00613	75.98251	323.00032	383.50535	177.65234	422.47723	438.82513	653.3397	378.94852	251.84576	180.18313	317.52426	305.8328	803.61998	575.27232	363.8462	516.56943	360.19933	210.96482	328.59836	430.58745
ko:K00798	186.98164	203.79256	275.66951	531.39572	464.15918	281.58487	441.71826	404.27722	132.10341	466.40704	350.81476	286.10975	313.11274	468.71514	257.35337	50.22563	207.60869	1009.792	632.8245	596.56808	456.3609	1014.84764	454.73738	204.35946	255.9827	86.20188	378.276	324.51515	380.97644	200.37888	298.9318	212.79382	181.24115	527.25791	438.04756
ko:K00799	9.04894	10.17963	62.62019	126.13852	46.05162	6.04026	425.11932	167.11616	2.31967	1.9607	29.94868	20.13767	13.63998	20.47926	8.90191	2.61741	0.24246	113.19348	25.2822	55.61827	64.53206	277.44639	5.16694	120.72603	0.72644	7.39391	2.45467	5.09409	13.61488	26.25311	48.68193	17.24903	25.95015	4.26021	175.00399
ko:K00800	1859.06558	1279.59739	1278.15146	1874.76956	2178.09006	1586.79404	3654.71531	2871.98738	1161.0702	1446.60856	2029.76362	855.2607	1989.40896	2145.27249	3088.32453	422.85393	2292.34563	2959.6383	1634.25263	2347.21181	1962.44594	2926.05962	1537.77321	862.15647	799.78129	1651.51368	1904.55411	2423.08611	1598.14649	1853.52028	1870.12271	1478.8313	905.15698	1468.75938	1508.50071
ko:K00801	19.10019	1.7663	53.70871	NA	NA	16.45998	0.69106	NA	39.69734	3.02469	31.01184	NA	0.91139	NA	NA	NA	NA	10.20626	NA	NA	39.18993	NA	NA	NA	1.41759	2.22274	NA	0.31697	NA	280.68821	0.74812	9.50001	10.17034	NA	7.00423
ko:K00802	1.4869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.85807	NA	NA	NA	NA	NA	NA	1.87801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.92688	4.23829	NA	NA
ko:K00803	121.49253	66.73822	103.39164	40.00593	93.98078	148.76555	277.01615	366.55658	214.1538	66.81128	139.41264	69.36356	36.50931	92.69163	60.58446	0.44851	7.19309	72.62503	24.51252	124.45351	110.92263	39.52906	49.453	68.52577	61.80736	13.16054	28.91151	10.52374	61.55325	185.33625	73.69334	88.11126	131.82192	114.43759	154.84774
ko:K00804	NA	NA	NA	NA	NA	NA	NA	NA	0.83338	NA	NA	NA	NA	NA	3.4997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94968	1.90015	NA	2.21876	2.77881	NA	NA
ko:K00805	1027.42616	549.40593	663.02293	422.62955	770.04293	1234.20813	1240.27278	938.51118	561.92473	279.62089	826.54355	219.18205	989.03849	709.78371	1073.25912	84.75911	364.47183	633.47233	293.35569	877.85713	980.06025	906.01708	478.09221	480.20509	231.88675	460.20752	453.24016	927.93173	977.57925	686.50853	789.83193	650.87976	529.57133	544.95577	607.90939
ko:K00806	1527.07175	1147.2469	1139.71142	1709.22375	1689.37993	1339.65686	3135.40491	2645.17031	1063.65591	1110.48307	1760.63904	867.63052	1456.61453	1617.53419	2337.64808	369.91069	1935.04526	2081.8578	1263.53797	2109.57638	1826.03049	2458.04875	1432.11474	873.90551	688.50435	1558.51197	1636.92024	1804.86663	1511.36264	1596.47775	1440.93592	1357.96211	808.33189	1229.76221	1193.99851
ko:K00808	0.599	0.43301	0.56715	NA	1.12156	NA	0.95112	1.271	14.13867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58015	NA	NA	0.30573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K00809	22.31752	7.48259	17.49542	18.7651	131.71978	81.40413	78.64889	143.83315	76.37449	4.77225	5.0377	NA	11.11784	16.27291	7.93027	0.89943	4.42337	5.29851	3.29887	7.14931	32.70735	5.94967	1.88734	4.33298	9.35055	0.87166	9.38827	1.51677	24.85847	11.33695	11.13184	9.73385	15.00676	5.78771	15.13359
ko:K00811	NA	0.88804	NA	NA	NA	NA	NA	4.34722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.75908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K00812	1841.351	1390.54845	1505.97025	2969.3543	2296.69988	1420.46604	5206.819	4532.0811	1385.35688	1954.30182	1732.46958	1189.33892	2030.41876	2398.7611	3326.25721	688.08404	4125.00858	3293.83473	2197.9067	2573.2246	2134.54837	3346.45703	1796.21591	917.14689	1082.05688	2657.22593	2716.16641	3208.79705	1598.52816	1831.91646	2456.44429	2318.10225	1052.77399	1999.24536	1637.84114
