Run,Assay Type,AvgSpotLen,Bases,bio_material,BioProject,BioSample,Bytes,Center Name,collection_timepoint,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Diet,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,Experiment,external_id,host_scientific_name,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Participant_ID,Platform,ReleaseDate,create_date,version,Sample Name,Sample_name,SRA Study,Submitter_Id,INSDC_center_alias,Scientific_Name
ERR5956729,OTHER,256,2561678431,Stool,PRJEB44020,SAMEA8793879,1227972345,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week5,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",Orange fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597250,SAMEA8793879,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP09-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:12:00Z,1,SAMEA8793879,TP09-02_Week5_Study2OrangeFiber,ERP128019,TP09-02_Week5_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956730,OTHER,262,2660689090,Stool,PRJEB44020,SAMEA8793880,1224762667,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",Orange fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597251,SAMEA8793880,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP09-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:13:00Z,1,SAMEA8793880,TP09-02_Week8_Study2OrangeFiber,ERP128019,TP09-02_Week8_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956732,OTHER,255,2619334755,Stool,PRJEB44020,SAMEA8793881,1219486912,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597253,SAMEA8793881,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP02-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:11:00Z,1,SAMEA8793881,TP02-01_Week1_Study2OrangeFiber,ERP128019,TP02-01_Week1_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956733,OTHER,247,2517492947,Stool,PRJEB44020,SAMEA8793882,1206958386,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week2,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597254,SAMEA8793882,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP02-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:12:00Z,1,SAMEA8793882,TP02-01_Week2_Study2OrangeFiber,ERP128019,TP02-01_Week2_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956734,OTHER,262,2603937125,Stool,PRJEB44020,SAMEA8793883,1207550668,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week5,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",Orange fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597255,SAMEA8793883,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP02-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:12:00Z,1,SAMEA8793883,TP02-01_Week5_Study2OrangeFiber,ERP128019,TP02-01_Week5_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956735,OTHER,251,2523480810,Stool,PRJEB44020,SAMEA8793884,1167293748,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Orange fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597256,SAMEA8793884,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP02-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:12:00Z,1,SAMEA8793884,TP02-01_Week8_Study2OrangeFiber,ERP128019,TP02-01_Week8_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956736,OTHER,252,2440111049,Stool,PRJEB44020,SAMEA8793885,1128283296,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597257,SAMEA8793885,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP02-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:11:00Z,1,SAMEA8793885,TP02-02_Week1_Study2OrangeFiber,ERP128019,TP02-02_Week1_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956737,OTHER,255,2510231663,Stool,PRJEB44020,SAMEA8793886,1174267237,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week2,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597258,SAMEA8793886,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP02-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:12:00Z,1,SAMEA8793886,TP02-02_Week2_Study2OrangeFiber,ERP128019,TP02-02_Week2_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956738,OTHER,256,2557615684,Stool,PRJEB44020,SAMEA8793887,1238552068,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week5,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",Orange fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597259,SAMEA8793887,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP02-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:13:00Z,1,SAMEA8793887,TP02-02_Week5_Study2OrangeFiber,ERP128019,TP02-02_Week5_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956739,OTHER,260,2607866397,Stool,PRJEB44020,SAMEA8793888,1214243166,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",Orange fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597260,SAMEA8793888,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP02-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:14:00Z,1,SAMEA8793888,TP02-02_Week8_Study2OrangeFiber,ERP128019,TP02-02_Week8_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956740,OTHER,250,2590835279,Stool,PRJEB44020,SAMEA8793889,1203207231,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597261,SAMEA8793889,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP07-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:12:00Z,1,SAMEA8793889,TP07-01_Week1_Study2OrangeFiber,ERP128019,TP07-01_Week1_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956742,OTHER,258,2640368025,Stool,PRJEB44020,SAMEA8793890,1277529315,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week2,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597263,SAMEA8793890,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP07-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:13:00Z,1,SAMEA8793890,TP07-01_Week2_Study2OrangeFiber,ERP128019,TP07-01_Week2_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956743,OTHER,257,2570310722,Stool,PRJEB44020,SAMEA8793891,1199350766,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week5,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",Orange fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597264,SAMEA8793891,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP07-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:14:00Z,1,SAMEA8793891,TP07-01_Week5_Study2OrangeFiber,ERP128019,TP07-01_Week5_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956744,OTHER,250,2455528191,Stool,PRJEB44020,SAMEA8793892,1152213476,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",Orange fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597265,SAMEA8793892,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP07-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:12:00Z,1,SAMEA8793892,TP07-01_Week8_Study2OrangeFiber,ERP128019,TP07-01_Week8_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956745,OTHER,251,2521682998,Stool,PRJEB44020,SAMEA8793893,1158721311,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597266,SAMEA8793893,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP07-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:15:00Z,1,SAMEA8793893,TP07-02_Week1_Study2OrangeFiber,ERP128019,TP07-02_Week1_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956746,OTHER,247,2460324869,Stool,PRJEB44020,SAMEA8793894,1155470610,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week2,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597267,SAMEA8793894,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP07-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:20:00Z,1,SAMEA8793894,TP07-02_Week2_Study2OrangeFiber,ERP128019,TP07-02_Week2_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956747,OTHER,246,2544924025,Stool,PRJEB44020,SAMEA8793895,1208392012,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week5,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Orange fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597268,SAMEA8793895,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP07-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:12:00Z,1,SAMEA8793895,TP07-02_Week5_Study2OrangeFiber,ERP128019,TP07-02_Week5_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956748,OTHER,260,2622966857,Stool,PRJEB44020,SAMEA8793896,1216947795,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Orange fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597269,SAMEA8793896,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP07-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:14:00Z,1,SAMEA8793896,TP07-02_Week8_Study2OrangeFiber,ERP128019,TP07-02_Week8_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956749,OTHER,243,2511455081,Stool,PRJEB44020,SAMEA8793897,1157902212,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597270,SAMEA8793897,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP12-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:12:00Z,1,SAMEA8793897,TP12-01_Week1_Study2OrangeFiber,ERP128019,TP12-01_Week1_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956750,OTHER,253,2619248964,Stool,PRJEB44020,SAMEA8793898,1253810774,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week2,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597271,SAMEA8793898,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP12-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:12:00Z,1,SAMEA8793898,TP12-01_Week2_Study2OrangeFiber,ERP128019,TP12-01_Week2_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956752,OTHER,252,2455653780,Stool,PRJEB44020,SAMEA8793899,1138331265,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week5,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",Orange fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597273,SAMEA8793899,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP12-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:12:00Z,1,SAMEA8793899,TP12-01_Week5_Study2OrangeFiber,ERP128019,TP12-01_Week5_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956753,OTHER,252,2437003410,Stool,PRJEB44020,SAMEA8793900,1135170031,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",Orange fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597274,SAMEA8793900,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP12-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:12:00Z,1,SAMEA8793900,TP12-01_Week8_Study2OrangeFiber,ERP128019,TP12-01_Week8_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956754,OTHER,251,2573025147,Stool,PRJEB44020,SAMEA8793901,1171139785,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597275,SAMEA8793901,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP12-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:13:00Z,1,SAMEA8793901,TP12-02_Week1_Study2OrangeFiber,ERP128019,TP12-02_Week1_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956755,OTHER,242,2440799274,Stool,PRJEB44020,SAMEA8793902,1116497151,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week2,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597276,SAMEA8793902,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP12-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:12:00Z,1,SAMEA8793902,TP12-02_Week2_Study2OrangeFiber,ERP128019,TP12-02_Week2_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956756,OTHER,261,2650176357,Stool,PRJEB44020,SAMEA8793903,1265502076,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week5,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",Orange fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597277,SAMEA8793903,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP12-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:15:00Z,1,SAMEA8793903,TP12-02_Week5_Study2OrangeFiber,ERP128019,TP12-02_Week5_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956757,OTHER,255,2715409822,Stool,PRJEB44020,SAMEA8793904,1239185758,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Orange fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597278,SAMEA8793904,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP12-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:14:00Z,1,SAMEA8793904,TP12-02_Week8_Study2OrangeFiber,ERP128019,TP12-02_Week8_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956758,OTHER,250,2524725689,Stool,PRJEB44020,SAMEA8793905,1172461660,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597279,SAMEA8793905,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP06-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:13:00Z,1,SAMEA8793905,TP06-01_Week1_Study2OrangeFiber,ERP128019,TP06-01_Week1_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956759,OTHER,249,2488627770,Stool,PRJEB44020,SAMEA8793906,1190407272,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week2,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597280,SAMEA8793906,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP06-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:20:00Z,1,SAMEA8793906,TP06-01_Week2_Study2OrangeFiber,ERP128019,TP06-01_Week2_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956761,OTHER,250,2419467809,Stool,PRJEB44020,SAMEA8793907,1120047387,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week5,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",Orange fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597282,SAMEA8793907,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP06-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:13:00Z,1,SAMEA8793907,TP06-01_Week5_Study2OrangeFiber,ERP128019,TP06-01_Week5_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956762,OTHER,250,2451942790,Stool,PRJEB44020,SAMEA8793908,1138789590,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Orange fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597283,SAMEA8793908,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP06-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:13:00Z,1,SAMEA8793908,TP06-01_Week8_Study2OrangeFiber,ERP128019,TP06-01_Week8_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956763,OTHER,249,2395735698,Stool,PRJEB44020,SAMEA8793909,1103680411,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597284,SAMEA8793909,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP06-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:14:00Z,1,SAMEA8793909,TP06-02_Week1_Study2OrangeFiber,ERP128019,TP06-02_Week1_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
