Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,environmental_package,Experiment,external_id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,Sample_name,Sequencing_method,SRA Study,Submitter_Id
ERR7959417,AMPLICON,551,31682668,PRJEB49980,SAMEA12221411,18796920,UNIVERSITY OF LUBECK,human,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526638,SAMEA12221411,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-27T12:02:00Z,1,SAMEA12221411,6201713446,Illumina MiSeq,ERP134527,6201713446
ERR7959418,AMPLICON,551,56053755,PRJEB49980,SAMEA12221412,33305068,UNIVERSITY OF LUBECK,human,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526639,SAMEA12221412,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-14T07:47:00Z,1,SAMEA12221412,6201713447,Illumina MiSeq,ERP134527,6201713447
ERR7959419,AMPLICON,551,18184637,PRJEB49980,SAMEA12221413,11333827,UNIVERSITY OF LUBECK,human,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526640,SAMEA12221413,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-12T17:27:00Z,1,SAMEA12221413,6201713448,Illumina MiSeq,ERP134527,6201713448
ERR7959420,AMPLICON,551,36426490,PRJEB49980,SAMEA12221414,23001192,UNIVERSITY OF LUBECK,human,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526641,SAMEA12221414,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-27T12:00:00Z,1,SAMEA12221414,6201713449,Illumina MiSeq,ERP134527,6201713449
ERR7959421,AMPLICON,452,89630629,PRJEB49980,SAMEA12221415,47637451,UNIVERSITY OF LUBECK,human,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526642,SAMEA12221415,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-13T08:05:00Z,1,SAMEA12221415,6201713450,Illumina MiSeq,ERP134527,6201713450
ERR7959422,AMPLICON,551,35639555,PRJEB49980,SAMEA12221416,20699829,UNIVERSITY OF LUBECK,human,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526643,SAMEA12221416,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-20T19:41:00Z,1,SAMEA12221416,6201713451,Illumina MiSeq,ERP134527,6201713451
ERR7959423,AMPLICON,551,36856556,PRJEB49980,SAMEA12221417,21950809,UNIVERSITY OF LUBECK,human,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526644,SAMEA12221417,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-27T12:02:00Z,1,SAMEA12221417,6201713452,Illumina MiSeq,ERP134527,6201713452
ERR7959424,AMPLICON,551,43651432,PRJEB49980,SAMEA12221418,26685116,UNIVERSITY OF LUBECK,human,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526645,SAMEA12221418,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-19T14:31:00Z,1,SAMEA12221418,6201713453,Illumina MiSeq,ERP134527,6201713453
ERR7959425,AMPLICON,551,29617710,PRJEB49980,SAMEA12221419,17396325,UNIVERSITY OF LUBECK,human,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526646,SAMEA12221419,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-23T02:49:00Z,1,SAMEA12221419,6201713454,Illumina MiSeq,ERP134527,6201713454
ERR7959426,AMPLICON,551,49735955,PRJEB49980,SAMEA12221420,29094415,UNIVERSITY OF LUBECK,human,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526647,SAMEA12221420,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-27T12:01:00Z,1,SAMEA12221420,6201713455,Illumina MiSeq,ERP134527,6201713455
ERR7959427,AMPLICON,551,50971674,PRJEB49980,SAMEA12221421,30853892,UNIVERSITY OF LUBECK,human,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526648,SAMEA12221421,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-29T19:48:00Z,1,SAMEA12221421,6201713456,Illumina MiSeq,ERP134527,6201713456
ERR7959428,AMPLICON,551,24391179,PRJEB49980,SAMEA12221422,17621412,UNIVERSITY OF LUBECK,human,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526649,SAMEA12221422,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-22T10:42:00Z,1,SAMEA12221422,6201713457,Illumina MiSeq,ERP134527,6201713457
ERR7959429,AMPLICON,551,26021502,PRJEB49980,SAMEA12221423,15671408,UNIVERSITY OF LUBECK,human,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526650,SAMEA12221423,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-27T12:02:00Z,1,SAMEA12221423,6201713458,Illumina MiSeq,ERP134527,6201713458
ERR7959430,AMPLICON,551,20709078,PRJEB49980,SAMEA12221424,12460319,UNIVERSITY OF LUBECK,human,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526651,SAMEA12221424,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-27T12:00:00Z,1,SAMEA12221424,6201713459,Illumina MiSeq,ERP134527,6201713459
ERR7959431,AMPLICON,551,23761990,PRJEB49980,SAMEA12221425,14237780,UNIVERSITY OF LUBECK,human,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526652,SAMEA12221425,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-27T12:00:00Z,1,SAMEA12221425,6201713460,Illumina MiSeq,ERP134527,6201713460
ERR7959432,AMPLICON,551,20492062,PRJEB49980,SAMEA12221426,13982388,UNIVERSITY OF LUBECK,human,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526653,SAMEA12221426,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-27T12:02:00Z,1,SAMEA12221426,6201713461,Illumina MiSeq,ERP134527,6201713461
ERR7959433,AMPLICON,551,30468069,PRJEB49980,SAMEA12221427,18183032,UNIVERSITY OF LUBECK,human,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526654,SAMEA12221427,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-19T18:32:00Z,1,SAMEA12221427,6201713462,Illumina MiSeq,ERP134527,6201713462
ERR7959434,AMPLICON,551,45617788,PRJEB49980,SAMEA12221428,27415000,UNIVERSITY OF LUBECK,human,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526655,SAMEA12221428,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-27T12:01:00Z,1,SAMEA12221428,6201713463,Illumina MiSeq,ERP134527,6201713463
ERR7959435,AMPLICON,551,30961720,PRJEB49980,SAMEA12221429,18345572,UNIVERSITY OF LUBECK,human,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526656,SAMEA12221429,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-14T20:52:00Z,1,SAMEA12221429,6201713464,Illumina MiSeq,ERP134527,6201713464
ERR7959436,AMPLICON,452,64842277,PRJEB49980,SAMEA12221430,34419768,UNIVERSITY OF LUBECK,human,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526657,SAMEA12221430,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-19T18:32:00Z,1,SAMEA12221430,6201713465,Illumina MiSeq,ERP134527,6201713465
ERR7959437,AMPLICON,551,21832803,PRJEB49980,SAMEA12221431,13174879,UNIVERSITY OF LUBECK,human,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526658,SAMEA12221431,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-27T12:02:00Z,1,SAMEA12221431,6201713466,Illumina MiSeq,ERP134527,6201713466
ERR7959438,AMPLICON,551,22975933,PRJEB49980,SAMEA12221432,13790529,UNIVERSITY OF LUBECK,human,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526659,SAMEA12221432,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-14T21:59:00Z,1,SAMEA12221432,6201713467,Illumina MiSeq,ERP134527,6201713467
ERR7959439,AMPLICON,452,62821165,PRJEB49980,SAMEA12221433,33562723,UNIVERSITY OF LUBECK,human,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526660,SAMEA12221433,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-22T01:38:00Z,1,SAMEA12221433,6201713468,Illumina MiSeq,ERP134527,6201713468
ERR7959440,AMPLICON,551,37890759,PRJEB49980,SAMEA12221434,24602987,UNIVERSITY OF LUBECK,human,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526661,SAMEA12221434,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-21T08:48:00Z,1,SAMEA12221434,6201713470,Illumina MiSeq,ERP134527,6201713470
ERR7959441,AMPLICON,551,20740503,PRJEB49980,SAMEA12221435,12288265,UNIVERSITY OF LUBECK,human,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526662,SAMEA12221435,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-16T15:20:00Z,1,SAMEA12221435,6201713471,Illumina MiSeq,ERP134527,6201713471
ERR7959442,AMPLICON,551,32206589,PRJEB49980,SAMEA12221436,18933394,UNIVERSITY OF LUBECK,human,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526663,SAMEA12221436,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-14T22:00:00Z,1,SAMEA12221436,6201713472,Illumina MiSeq,ERP134527,6201713472
ERR7959443,AMPLICON,551,60598655,PRJEB49980,SAMEA12221437,36173373,UNIVERSITY OF LUBECK,human,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526664,SAMEA12221437,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-27T12:02:00Z,1,SAMEA12221437,6201713473,Illumina MiSeq,ERP134527,6201713473
ERR7959444,AMPLICON,551,33423551,PRJEB49980,SAMEA12221438,19779089,UNIVERSITY OF LUBECK,human,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526665,SAMEA12221438,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-21T20:07:00Z,1,SAMEA12221438,6201713474,Illumina MiSeq,ERP134527,6201713474
ERR7959445,AMPLICON,551,40233646,PRJEB49980,SAMEA12221439,23984899,UNIVERSITY OF LUBECK,human,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526666,SAMEA12221439,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-27T11:59:00Z,1,SAMEA12221439,6201713475,Illumina MiSeq,ERP134527,6201713475
ERR7959446,AMPLICON,551,15120897,PRJEB49980,SAMEA12221440,8974215,UNIVERSITY OF LUBECK,human,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526667,SAMEA12221440,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-27T12:02:00Z,1,SAMEA12221440,6201713478,Illumina MiSeq,ERP134527,6201713478
ERR7959447,AMPLICON,551,15477515,PRJEB49980,SAMEA12221441,9529372,UNIVERSITY OF LUBECK,human,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526668,SAMEA12221441,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-13T19:00:00Z,1,SAMEA12221441,6201713479,Illumina MiSeq,ERP134527,6201713479
ERR7959448,AMPLICON,551,27968252,PRJEB49980,SAMEA12221442,16988574,UNIVERSITY OF LUBECK,human,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526669,SAMEA12221442,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-27T12:02:00Z,1,SAMEA12221442,6201713480,Illumina MiSeq,ERP134527,6201713480
ERR7959449,AMPLICON,551,28196342,PRJEB49980,SAMEA12221443,17118001,UNIVERSITY OF LUBECK,human,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526670,SAMEA12221443,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-27T12:00:00Z,1,SAMEA12221443,6201713481,Illumina MiSeq,ERP134527,6201713481
ERR7959450,AMPLICON,551,46626489,PRJEB49980,SAMEA12221444,27768820,UNIVERSITY OF LUBECK,human,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526671,SAMEA12221444,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-20T12:08:00Z,1,SAMEA12221444,6201713482,Illumina MiSeq,ERP134527,6201713482
ERR7959451,AMPLICON,452,61691661,PRJEB49980,SAMEA12221445,32881273,UNIVERSITY OF LUBECK,human,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526672,SAMEA12221445,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-23T01:45:00Z,1,SAMEA12221445,6201713483,Illumina MiSeq,ERP134527,6201713483
ERR7959452,AMPLICON,551,54476693,PRJEB49980,SAMEA12221446,33304482,UNIVERSITY OF LUBECK,human,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526673,SAMEA12221446,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-27T12:02:00Z,1,SAMEA12221446,6201713484,Illumina MiSeq,ERP134527,6201713484
ERR7959453,AMPLICON,551,23887668,PRJEB49980,SAMEA12221447,14580061,UNIVERSITY OF LUBECK,human,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526674,SAMEA12221447,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-27T12:02:00Z,1,SAMEA12221447,6201713490,Illumina MiSeq,ERP134527,6201713490
ERR7959454,AMPLICON,551,66729086,PRJEB49980,SAMEA12221448,39378903,UNIVERSITY OF LUBECK,human,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526675,SAMEA12221448,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-27T11:59:00Z,1,SAMEA12221448,6201713491,Illumina MiSeq,ERP134527,6201713491
ERR7959455,AMPLICON,551,25951077,PRJEB49980,SAMEA12221449,15441244,UNIVERSITY OF LUBECK,human,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526676,SAMEA12221449,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-14T23:04:00Z,1,SAMEA12221449,6201713494,Illumina MiSeq,ERP134527,6201713494
ERR7959456,AMPLICON,551,19468113,PRJEB49980,SAMEA12221450,11575094,UNIVERSITY OF LUBECK,human,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526677,SAMEA12221450,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-16T11:16:00Z,1,SAMEA12221450,6201713497,Illumina MiSeq,ERP134527,6201713497
ERR7959457,AMPLICON,452,51835664,PRJEB49980,SAMEA12221451,27050068,UNIVERSITY OF LUBECK,human,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526678,SAMEA12221451,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-27T12:02:00Z,1,SAMEA12221451,6201713498,Illumina MiSeq,ERP134527,6201713498
ERR7959458,AMPLICON,551,10225440,PRJEB49980,SAMEA12221452,6058487,UNIVERSITY OF LUBECK,human,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526679,SAMEA12221452,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-29T19:48:00Z,1,SAMEA12221452,6201713500,Illumina MiSeq,ERP134527,6201713500
ERR7959459,AMPLICON,452,62790653,PRJEB49980,SAMEA12221453,33643829,UNIVERSITY OF LUBECK,human,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2022-01-28,2022-01-28,2022-01-28,2022-01-28,microbiome,ERX7526680,SAMEA12221453,University of Lubeck,University of Lubeck,2022-01-28T00:21:27Z,2022-01-28T00:21:27Z,public,Illumina MiSeq,microbiome,PAIRED,PCR,OTHER,Homo sapiens,ILLUMINA,2022-01-29T00:00:00Z,2022-07-19T21:50:00Z,1,SAMEA12221453,6201713508,Illumina MiSeq,ERP134527,6201713508
