feature	ERR1995525	ERR1999767	ERR1999768	ERR1999769	ERR1999770	ERR1999771	ERR1999772	ERR1999773	ERR1999774	ERR1999775	ERR1999776	ERR1999777	ERR1999778	ERR1999779	ERR1999780	ERR1999781	ERR1999782	ERR1999783	ERR1999784	ERR1999785	ERR1999786	ERR1999787	ERR1999788	ERR1999789	ERR1999790	ERR1999791	ERR1999792	ERR1999793	ERR1999794	ERR1999795	ERR1999796	ERR1999797	ERR1999798	ERR1999799	ERR1999800	ERR1999801	ERR1999802	ERR1999803	ERR1999804	ERR1999805	ERR1999806	ERR1999807	ERR1999808	ERR1999809	ERR1999810	ERR1999811	ERR1999812	ERR1999813	ERR1999814	ERR1999815	ERR1999816	ERR1999817	ERR1999818	ERR1999819	ERR1999820	ERR1999821	ERR1999822	ERR1999823	ERR1999824	ERR1999825	ERR1999826	ERR1999827	ERR1999828	ERR1999829	ERR1999830	ERR1999831	ERR1999832	ERR1999833	ERR1999834	ERR1999835	ERR1999836	ERR1999837	ERR1999838	ERR1999839	ERR1999840	ERR1999841	ERR1999842	ERR1999843	ERR1999844
ko:K03828	NA	17.44986	21.41603	2.98888	2.35166	4.22593	7.22282	4.8957	4.08807	60.88758	8.7489	5.59863	15.57505	7.43792	2.33973	13.59162	5.76244	22.29889	2.85128	3.95382	16.56636	11.69162	34.66678	2.80065	4.38083	1.23918	4.9353	11.57923	7.65515	23.19756	12.06693	31.60319	14.22916	12.63201	11.01616	20.77706	14.90361	11.35349	7.64293	0.15137	8.9967	13.22322	4.98685	8.21263	10.50209	15.81776	7.0251	3.04193	20.91005	21.26241	0.92217	37.39129	47.74118	62.18014	30.14767	0.81011	1.89258	38.85639	2.65141	13.69777	10.05932	19.87577	67.23839	27.468	47.62319	44.34779	58.53439	9.96558	4.38521	46.45161	8.74852	26.82853	147.8899	70.35461	19.48141	2.15844	16.74193	31.84441	9.33007
ko:K03829	NA	2.5698	1.28416	NA	NA	NA	NA	NA	NA	NA	NA	0.94278	0.64169	1.29736	0.90163	0.89273	NA	1.77436	0.86347	NA	0.91081	NA	NA	0.86223	NA	0.43677	0.85924	NA	NA	NA	NA	0.7696	NA	1.05335	NA	NA	0.9	NA	NA	NA	0.83636	0.85324	NA	NA	NA	NA	1.08108	NA	0.91831	0.2828	NA	NA	2.60696	2.61132	0.87564	NA	NA	NA	NA	NA	0.65419	NA	NA	NA	1.75132	NA	0.87115	NA	1.10064	NA	NA	NA	0.8779	NA	NA	NA	2.21295	1.22433	1.0797
ko:K03830	NA	342.37571	359.63714	75.85906	31.02745	92.97893	677.63001	365.20518	418.69155	458.75496	58.63599	76.92155	111.52559	46.52727	16.01747	60.08477	76.44489	69.18806	29.17626	115.98166	75.28871	278.67492	263.18179	81.49703	38.58281	43.5901	48.83713	67.93573	47.24016	96.87467	83.44888	364.53928	200.09464	131.82233	152.05191	11.40921	80.38096	17.98123	19.78141	20.78528	139.79144	140.77264	82.88497	54.38086	30.75057	100.24049	59.76334	16.49791	62.81012	54.5194	18.409	93.23162	96.00833	276.35296	111.9427	293.22939	60.10472	697.90599	136.41885	21.43959	42.04856	15.24734	71.40828	62.29872	63.82689	21.73545	117.71691	34.13362	17.89057	130.78565	38.47101	32.43841	244.33439	195.23767	64.97728	11.9635	32.57879	49.7162	35.375
ko:K03831	NA	39.14818	37.83993	5.53731	5.6194	4.72219	25.3144	21.73494	19.66277	20.73318	8.79119	13.19992	19.26706	9.95641	3.10975	13.35214	15.01661	21.29036	4.06642	6.44861	9.92231	11.05902	20.18882	23.87925	9.03597	15.50155	16.49499	6.58852	7.95449	11.04377	3.66918	27.87402	35.59698	15.72788	17.15567	11.64182	12.92209	11.05423	5.71619	3.91068	24.17011	11.5883	12.46264	1.68677	2.55568	28.08345	4.04078	4.48846	8.02185	11.22985	1.12816	6.62795	9.10938	20.50264	10.70316	6.94556	4.05587	29.38626	5.92391	11.73528	26.96641	13.88309	55.94204	12.26968	14.65344	8.54908	42.31941	13.02313	9.34734	63.19665	17.06278	4.55272	40.00425	19.06679	6.45921	6.39677	15.82357	15.47852	13.88839
ko:K03832	1.29983	2010.89304	2088.56643	316.28011	393.92102	519.79439	2565.0439	1056.14427	976.45547	2672.86149	617.32578	645.80462	1411.26007	599.10224	199.4704	580.27057	571.60057	528.28202	194.8109	510.91143	305.44532	1531.48714	948.39186	570.42365	367.7651	361.89271	518.52734	514.57329	348.68446	539.52107	548.22494	1925.66654	1003.85849	634.93777	600.45013	3893.33813	1815.18809	579.56384	406.91417	156.79244	1959.91754	1132.07044	1080.4329	148.82913	233.50019	1108.67061	474.14284	69.5048	403.68122	403.24616	150.96133	518.34832	610.64787	1093.21475	782.9877	448.68471	217.303	2845.0246	484.87364	67.25207	297.09951	1134.282	796.43838	629.27594	1611.78313	834.71352	1591.3648	633.92823	175.74861	2820.66678	279.54151	372.95984	2595.90603	1870.58992	346.5841	34.69433	1744.98352	1588.53316	344.51052
ko:K03833	3.45278	346.2403	253.09415	41.92476	47.3717	12.53998	77.31888	80.65073	49.68492	75.3142	17.95551	63.24336	90.48362	27.43764	18.43159	58.56023	43.16115	49.56745	21.72906	44.67488	47.77272	58.2779	165.89981	63.51714	23.39911	45.6381	36.47525	36.66832	36.16465	19.96464	30.85114	132.79207	89.45588	51.80243	68.44993	21.55266	68.35861	53.42634	40.93325	15.66916	58.12967	68.05356	42.68489	32.92332	35.30672	65.31269	26.11854	30.22101	87.74891	116.13493	11.0755	42.28267	78.76654	80.92135	34.06979	40.22025	19.14793	83.60745	35.53448	66.43558	68.22665	13.36074	81.33167	185.95275	91.12247	29.50534	354.28387	47.06097	35.99512	106.00392	39.24829	29.54643	315.49097	198.08483	54.70248	25.94305	60.80281	59.94815	53.45791
ko:K03834	0.20982	16.29984	16.72945	2.23501	1.13003	2.3625	6.02423	2.19847	4.61997	6.86222	1.87574	34.95226	14.64151	4.94653	1.23874	5.9775	3.45363	4.86172	1.31173	6.01897	7.62508	8.09615	18.89035	2.92712	2.56504	2.17104	4.5398	7.08424	12.86293	3.16002	7.47622	18.21183	36.36871	6.85498	15.72621	1.12623	4.11241	7.69744	1.82057	1.06234	8.15959	2.44976	2.87643	5.04263	2.07041	52.82338	5.62943	1.92893	20.31847	18.92119	2.42185	4.12688	4.46713	19.7505	2.59608	1.20422	NA	8.11451	2.38849	4.008	6.36198	5.50094	11.72792	9.05775	11.78638	12.12691	26.03591	3.46097	5.30276	16.98913	7.94885	2.42512	13.44897	19.34741	12.6674	2.20856	8.63512	7.55119	6.41972
ko:K03835	0.20982	12.94002	13.30333	1.90571	0.97097	1.54438	1.97096	1.55779	2.55036	3.04734	0.41953	21.80986	6.19705	1.65307	0.30399	0.70981	0.81583	0.81852	0.78939	2.78492	0.88951	4.21994	6.49478	1.98069	1.40862	1.47432	2.88391	6.17163	8.45846	1.86041	4.33438	15.91122	24.44765	4.90866	13.51309	0.97214	2.16608	5.54936	1.61374	0.42233	4.29729	1.96002	1.19156	3.69164	1.471	38.51653	4.84997	NA	4.44474	14.66041	0.58483	NA	1.43757	15.01591	0.60149	0.55536	NA	7.21229	1.75982	2.66351	4.06421	2.13833	8.82914	6.23704	8.30502	9.62716	11.71463	1.2799	2.86929	12.51021	6.91521	2.06083	3.3976	10.53809	11.12754	1.49141	2.38481	5.83512	3.26732
ko:K03836	NA	4.0	0.24202	0.23972	NA	NA	NA	NA	0.36008	NA	NA	19.34679	4.3526	1.26086	NA	0.40882	NA	0.08469	0.78939	NA	NA	0.77423	1.30086	NA	NA	1.04629	1.16949	5.75029	7.06733	1.51909	2.57689	11.70286	21.04112	4.32883	12.48513	0.65893	0.33409	4.52651	0.91272	NA	0.5762	NA	NA	1.80204	0.89344	28.86872	3.95839	NA	0.97169	8.14189	NA	NA	NA	11.26511	NA	NA	NA	1.85134	1.75982	2.66351	0.6074	0.87291	1.23183	5.28245	3.53811	5.53085	6.68207	1.2799	1.79604	8.95046	5.94498	1.75106	2.44316	4.77167	8.26142	NA	0.00424	0.54533	NA
ko:K03837	NA	15.00348	24.06828	1.33911	2.17496	1.62614	3.56424	1.86206	3.38455	2.05103	0.73424	7.23826	2.00216	2.5493	0.99981	0.31832	0.99117	0.43472	1.26697	1.32429	1.48298	3.85572	6.05037	3.18325	1.07844	0.83184	2.81802	1.06354	2.50515	1.27703	1.47094	0.69256	7.08641	0.4371	0.86203	2.84566	3.71081	2.99389	1.24053	0.42233	2.0653	1.91684	0.78646	2.04046	1.51806	12.19024	0.47347	0.73707	4.69695	5.69934	0.32138	1.33605	0.85161	8.61736	0.52833	1.98869	0.76824	5.87568	0.32123	NA	2.85742	1.42589	5.2258	0.78979	4.13285	4.47389	5.77212	5.68677	0.75847	27.53053	4.17324	0.95239	3.88097	7.87978	5.85893	0.54823	4.14492	7.74958	4.02292
ko:K03838	NA	1.15874	NA	NA	NA	NA	0.28407	NA	NA	NA	NA	10.44875	2.00958	NA	0.30967	1.39461	1.32281	0.40518	0.26536	NA	NA	NA	1.70153	NA	NA	NA	NA	NA	0.5231	NA	NA	4.96614	14.14947	0.69072	3.26384	0.16014	0.5186	0.81499	0.13542	NA	0.18799	0.34269	NA	2.41183	NA	13.15857	0.30311	NA	0.77454	1.79031	NA	2.21757	2.31886	10.15061	1.62402	NA	NA	NA	NA	1.23957	1.00053	1.25526	4.33874	0.77525	4.20762	1.64345	2.07875	NA	0.3415	4.66593	4.9738	1.24813	0.80765	0.37105	3.62539	NA	NA	1.11151	0.57584
ko:K03839	3.92076	644.01902	574.95312	75.83686	103.13294	117.03731	417.40771	221.60417	132.22899	453.17306	127.94903	173.91614	440.08149	169.70003	66.49804	184.32107	139.73236	155.327	66.12088	102.76525	76.49754	423.66521	233.26735	153.16349	88.53428	68.10749	132.65676	135.65496	102.74428	148.5486	175.66285	601.38862	337.23684	265.48243	188.14011	311.4583	253.80288	65.47042	79.13368	53.32667	535.62914	302.86613	370.2487	27.17215	73.62731	342.72792	97.18606	24.24581	122.15206	135.72079	33.77201	149.31718	180.07127	335.35193	236.85964	61.83001	54.68407	813.40524	111.67542	15.41655	106.80764	271.62103	159.84347	124.92842	292.14276	133.34394	508.04684	123.72981	42.97788	602.11939	118.01637	107.13607	681.58987	523.12902	116.17575	10.45666	318.32022	296.82809	79.89061
ko:K03840	NA	2.82298	0.91316	1.52423	NA	NA	0.462	2.3208	NA	NA	NA	7.31708	1.32349	NA	NA	NA	NA	NA	NA	0.25257	NA	0.51358	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23879	4.35192	0.23627	1.31612	NA	NA	NA	0.24908	NA	NA	0.99544	1.63542	NA	NA	14.91943	NA	1.04877	1.07136	2.35342	NA	3.55167	0.7163	2.82365	NA	1.06882	NA	0.42102	NA	NA	2.18804	NA	0.75094	1.69277	1.43823	3.7833	NA	NA	NA	2.86745	NA	NA	NA	NA	1.08315	0.24129	NA	0.72598	NA
ko:K03841	NA	44.42232	37.81843	5.44952	5.76943	2.35288	17.22251	5.88165	6.27865	15.89489	7.63619	20.63533	22.17417	11.1517	3.20661	14.73531	21.627	18.42908	8.29451	5.6026	13.66062	18.50672	34.31933	26.82626	12.3878	19.99397	28.87431	3.46202	10.83573	2.32162	9.50344	39.06759	42.44406	18.76084	21.93167	6.89003	12.67106	6.9223	4.45294	0.41953	12.02744	5.63289	7.38714	4.14165	4.48881	31.068	3.61701	5.38579	28.69141	15.23014	6.57234	13.32135	24.4067	27.03409	13.32588	7.58686	0.69218	36.45049	12.12637	3.42256	5.95806	13.79615	9.44568	7.58989	16.30636	8.29944	34.16362	8.05994	4.49949	46.76414	8.72485	8.83651	36.25315	30.72387	8.37034	1.05444	11.04867	13.03773	9.01892
ko:K03842	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83432	1.055	0.51692	NA	NA	NA	1.68245	NA	1.67199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.37304	1.14424	NA	NA	3.05928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.99877	NA	NA	NA	NA	NA	2.23017	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03843	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9978	0.34016	4.21434	8.93146	1.58888	2.12044	2.56209	2.64611	2.46715	NA	3.4703	1.23706	1.3999	7.52314	NA	NA	NA	NA	1.05742	0.40308	0.42663	0.27298	6.9262	1.98106	0.57052	2.02546	NA	NA	NA	NA	NA	NA	NA	NA	1.71959	NA	3.45631	NA	1.29323	NA	3.30404	NA	0.77336	NA	0.80285	NA	NA	NA	NA	NA	0.97965	NA	0.25566	0.43778	1.0422	NA	NA	NA	NA	4.5534	2.20786	1.47443	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2947	8.88729	NA	0.67279	NA	NA	NA	NA	0.68592	NA	0.69737	1.34976	NA	NA	NA	NA	NA	NA	NA	0.25386	3.49123	NA	0.51175	NA	NA	NA	0.33718	NA	NA	NA	NA	NA	NA	3.55317	2.62952	NA	1.01131	NA	0.69336	NA	NA	NA	1.76429	NA	NA	NA	NA	NA	0.52479	NA	NA	0.13225	2.29532	NA	NA	1.50657	0.97967	NA	0.66012	NA	NA	NA	NA	NA	NA	NA	1.86321	NA
ko:K03845	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65459	NA	NA	NA	NA	NA	2.8842	2.86548	0.95194	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82691	0.30546	1.05237	1.48972	11.85435	2.03609	2.85075	2.92737	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95214	NA	0.94693	0.7029	NA	0.72655	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69597	NA	NA	0.15742	0.68371	NA	NA	NA	NA	NA	0.94922	1.42931	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.18169	5.12924	6.06584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06525	NA	NA	9.57019	3.57851	1.89379	2.11701	NA	NA	NA	NA	NA	NA	NA	NA	6.60993	3.03355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85279	NA	NA	NA	NA	NA	NA	NA	2.64835	1.36162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27647	2.99132	NA	2.08303	2.07709	NA	NA	3.07105	NA	NA	3.02162	NA	NA	NA	NA	NA	0.24285	NA	0.24025	2.69212	0.36542	0.24215	0.48261	NA	NA	NA	NA	NA	NA	NA	NA	2.55434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6208	NA	NA	0.25031	NA	NA	NA	NA	NA	1.51812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74288	4.01081	0.76671	NA	0.6279	1.87833	1.248	NA	1.35017	0.55787	1.48665	2.65688	NA	NA	NA	NA	NA	NA	NA	0.90222	9.19088	1.82974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.12168	1.47972	0.84943	0.86487	NA	0.56247	0.98631	0.25648	NA	0.49608	0.77594	0.64307	NA	NA	NA	NA	0.93255	NA	NA	1.88004	NA	NA	NA	NA	0.84249	NA	1.47518	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.50077	3.38181	NA	NA	NA	NA	1.41756	NA	1.1731	NA	0.8921	1.72664	NA	NA	NA	NA	1.75744	0.97512	NA	0.77894	4.1384	2.74627	0.97232	0.78237	NA	NA	NA	NA	NA	NA	NA	NA	1.42988	NA	NA	NA	NA	NA	1.79725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.62013	3.23103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99035	NA	0.68906	6.50392	2.39093	2.37655	2.36828	NA	NA	NA	NA	NA	NA	NA	NA	1.12435	3.8402	1.10687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71793	NA	NA	NA	NA	1.58574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03851	0.31707	195.86544	177.07436	39.23818	31.78169	52.54227	445.20742	240.59034	166.09083	168.43574	45.94028	60.86749	128.79198	38.01549	13.53164	110.5214	101.50572	96.67806	40.19004	62.37245	61.67468	144.03099	227.6918	125.9911	59.50559	93.39552	98.51495	44.18586	34.29904	33.61019	43.94698	188.19569	274.56264	135.65075	116.89732	51.38482	119.2966	59.38894	33.22323	15.66815	48.01257	89.71891	34.04327	201.52127	111.473	96.28529	33.07719	60.15491	63.06822	98.38618	26.69413	84.80457	125.27974	156.04568	70.88637	40.63662	28.04939	104.11537	82.37351	31.10016	27.12746	70.74043	64.48467	122.22886	59.49528	44.83289	216.83998	67.58961	46.91875	183.4882	43.43087	20.81789	255.39181	212.6857	47.15975	41.86706	88.74272	89.06822	70.59018
ko:K03852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77098	0.19232	0.58324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56218	0.18784	NA	0.34044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.10449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49165	NA	0.57546	0.68739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03855	2.47502	17.22172	4.09716	2.6243	NA	NA	0.63063	1.20437	NA	124.91243	24.65271	13.82861	53.79843	38.43912	12.29747	32.45686	41.01173	26.22492	4.7562	23.77539	1.38029	2.83263	1.39949	1.92484	0.08367	1.66712	0.50236	NA	0.13631	1.28623	1.05851	50.75832	27.59165	32.78785	4.59075	4.89561	1.46886	NA	NA	0.63349	2.11312	NA	3.96192	NA	NA	102.81701	4.98961	NA	1.28765	3.43391	NA	NA	0.13196	1.74278	0.88514	1.33027	NA	3.1778	1.22101	0.18412	0.41809	101.37818	9.30981	0.3512	5.09866	1.33748	6.92979	7.7642	3.3206	47.32757	4.89074	1.21494	7.79209	5.29071	2.45636	NA	NA	0.13113	NA
ko:K03856	0.84655	1372.56064	1546.88189	340.03659	249.83582	183.41815	1657.72879	963.86866	1006.83548	1124.30893	224.55151	261.44302	871.92398	222.17695	103.95797	644.57744	540.60665	675.18286	173.13554	298.16131	322.20965	428.18295	920.46402	389.47267	218.6073	272.3263	306.73189	255.30465	220.39207	226.35899	272.06585	1521.49394	1065.94193	770.4649	695.75174	309.99733	761.74422	386.40287	222.16533	109.12075	422.84116	548.83606	401.89214	434.31244	333.75381	424.7985	273.9242	203.73707	316.40927	441.38652	81.41542	339.6548	564.20431	651.72703	381.85902	796.50985	179.48948	831.03955	493.5758	226.01031	288.80148	382.44656	318.53081	749.61808	403.69353	158.3783	1496.17466	260.22841	147.17888	487.12356	229.53155	154.27959	1693.25245	1424.79473	315.0982	142.92276	412.40653	459.14962	320.48179
ko:K03857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28984	1.47954	0.59826	NA	NA	NA	NA	NA	0.3071	0.60858	0.31223	0.60432	NA	NA	NA	NA	0.62203	NA	NA	0.94195	6.1213	0.92222	0.94941	1.53334	NA	NA	1.13943	NA	NA	NA	NA	NA	NA	0.67587	0.671	NA	1.73984	0.6136	0.62087	NA	NA	NA	NA	0.87763	NA	NA	NA	NA	NA	NA	0.36309	1.28598	NA	NA	NA	NA	NA	NA	0.6738	NA	1.59386	34.1266	21.35604	3.74473	NA	NA	NA	NA
ko:K03859	0.12177	NA	NA	NA	NA	NA	NA	NA	NA	0.1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08754	0.52673	0.17637	1.04218	3.53887	NA	0.17507	1.22124	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37269	NA	NA	0.18878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35907	NA	NA	0.54292	0.55088	NA	NA	NA	0.18349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92513	NA	NA	0.9372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14766	NA	NA	NA	1.14683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03863	NA	0.43771	0.58421	0.10737	0.10851	0.75083	7.8918	6.62193	11.21308	2.65367	NA	1.12255	2.5848	0.66835	0.70166	0.12716	0.15965	NA	0.14056	0.41567	0.10379	0.98553	0.09369	0.09825	0.56177	0.22121	0.09791	1.00376	1.00664	2.02236	1.10389	NA	0.17373	1.55562	NA	NA	NA	NA	NA	NA	0.89275	0.74494	0.27505	0.26528	0.50013	1.29906	0.13465	0.06718	0.06863	NA	NA	1.75837	0.79966	1.52113	0.78122	0.10539	NA	2.07423	NA	NA	1.21042	0.26463	2.84551	NA	NA	1.23005	NA	NA	0.05222	0.36403	0.15226	1.08006	9.17877	7.50242	5.2745	NA	0.25624	0.27186	0.24669
ko:K03867	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.34763	6.223	9.15853	20.11217	3.92358	3.95104	2.47294	0.82196	NA	3.18918	NA	NA	NA	NA	30.91428	17.63883	16.52972	16.7727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.63983	3.05917	2.01923	0.82631	2.29422	6.8146	0.70314	NA	NA	NA	NA	18.19871	25.17471	20.64124	19.76553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03868	NA	NA	NA	NA	NA	NA	0.25925	0.11395	NA	NA	NA	0.28398	1.01475	1.37102	1.38062	0.13487	2.75488	2.66404	NA	3.22079	1.61577	1.49511	7.33183	0.43313	0.72117	0.17636	0.25242	NA	NA	3.97927	NA	1.01405	9.17651	0.3479	0.7246	0.22942	3.0994	1.13133	0.20699	0.15192	0.22782	0.58372	0.52783	1.3832	2.07881	4.06208	0.34332	1.25214	1.05139	2.69805	0.24134	0.54179	1.36504	0.66042	0.92604	0.96218	NA	NA	0.87071	0.39822	0.648	0.17828	0.10445	3.08036	1.20725	0.18855	1.61089	0.10267	NA	2.77337	0.306	0.85649	5.82541	3.96121	1.85964	0.38359	0.38307	1.1126	0.96311
ko:K03869	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24662	0.28188	0.59454	1.21398	0.6136	0.6179	NA	NA	NA	NA	1.5749	0.62419	0.32024	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.41695	NA	1.02488	0.34044	NA	NA	NA	NA	NA	NA	NA	NA	0.26362	1.9738	NA	NA	0.30803	0.62933	0.31839	0.29582	0.30015	NA	0.59221	0.30004	NA	NA	NA	NA	NA	NA	NA	NA	0.96214	NA	NA	NA	0.15897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69406	NA	NA	NA	NA	0.88695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.08666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03874	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.426	2.10421	NA	0.86619	1.9232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92429	0.93187	NA	NA	NA	NA	0.4632	3.11666	NA	NA	3.07794	NA	1.41455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56564	12.68345	NA	NA	NA	0.66898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.55118	11.9658	3.73194	NA	1.81096	1.53431	0.54114	NA	5.47782	1.58855	3.49974	8.4445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.62377	NA	1.0766	1.05359	0.73218	5.47948	0.97132	1.62987	0.7217	2.74953	1.39555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17962	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.96502	93.65001	25.57165	8.03768	36.27944	29.69335	36.85733	5.06426	17.63001	19.9021	23.34843	77.89569	NA	NA	NA	NA	11.2528	9.69454	13.64407	37.25602	113.73824	52.76223	33.28909	30.82238	NA	1.50341	NA	NA	NA	0.37256	NA	NA	6.93673	11.73964	24.12091	11.70205	6.4185	6.96428	37.55656	1.60104	13.27855	11.23681	14.65512	29.27958	NA	NA	NA	NA	2.77482	NA	7.01531	23.61848	NA	NA	NA	0.3977	9.56386	5.74972	19.78223	4.03361	NA	3.53288	NA	NA	NA	NA	NA	NA
ko:K03879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51527	1.05212	0.13295	NA	NA	0.1338	NA	NA	NA	NA	0.27754	0.67147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41391	NA	0.13007	0.12903	0.12831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16788	NA	NA	NA	NA	NA	NA
